chr	start	stop	arm	chr_arm	band
19	42100001	42150000	q	19q	q13.2
19	42150001	42200000	q	19q	q13.2
19	42200001	42250000	q	19q	q13.2
19	42250001	42300000	q	19q	q13.2
19	42300001	42350000	q	19q	q13.2
19	42350001	42400000	q	19q	q13.2
19	42400001	42450000	q	19q	q13.2
19	42450001	42500000	q	19q	q13.2
19	42500001	42550000	q	19q	q13.2
19	42550001	42600000	q	19q	q13.2
19	42600001	42650000	q	19q	q13.2
19	42650001	42700000	q	19q	q13.2
19	42700001	42750000	q	19q	q13.2
19	42750001	42800000	q	19q	q13.2
19	42800001	42850000	q	19q	q13.2
19	42850001	42900000	q	19q	q13.2
19	42900001	42950000	q	19q	q13.31
19	42950001	43000000	q	19q	q13.31
19	43000001	43050000	q	19q	q13.31
19	43050001	43100000	q	19q	q13.31
19	43100001	43150000	q	19q	q13.31
19	43150001	43200000	q	19q	q13.31
19	43200001	43250000	q	19q	q13.31
19	43250001	43300000	q	19q	q13.31
19	43300001	43350000	q	19q	q13.31
19	43350001	43400000	q	19q	q13.31
19	43400001	43450000	q	19q	q13.31
19	43450001	43500000	q	19q	q13.31
19	43500001	43550000	q	19q	q13.31
19	43550001	43600000	q	19q	q13.31
19	43600001	43650000	q	19q	q13.31
19	43650001	43700000	q	19q	q13.31
19	43700001	43750000	q	19q	q13.31
19	43750001	43800000	q	19q	q13.31
19	43800001	43850000	q	19q	q13.31
19	43850001	43900000	q	19q	q13.31
19	43900001	43950000	q	19q	q13.31
19	43950001	44000000	q	19q	q13.31
19	44000001	44050000	q	19q	q13.31
19	44050001	44100000	q	19q	q13.31
19	44100001	44150000	q	19q	q13.31
19	44150001	44200000	q	19q	q13.31
19	44200001	44250000	q	19q	q13.31
19	44250001	44300000	q	19q	q13.31
19	44300001	44350000	q	19q	q13.31
19	44350001	44400000	q	19q	q13.31
19	44400001	44450000	q	19q	q13.31
19	44450001	44500000	q	19q	q13.31
19	44500001	44550000	q	19q	q13.31
19	44550001	44600000	q	19q	q13.31
19	44600001	44650000	q	19q	q13.31
19	44650001	44700000	q	19q	q13.31
19	44700001	44750000	q	19q	q13.32
19	44750001	44800000	q	19q	q13.32
19	44800001	44850000	q	19q	q13.32
19	44850001	44900000	q	19q	q13.32
19	44900001	44950000	q	19q	q13.32
19	44950001	45000000	q	19q	q13.32
19	45000001	45050000	q	19q	q13.32
19	45050001	45100000	q	19q	q13.32
19	45100001	45150000	q	19q	q13.32
19	45150001	45200000	q	19q	q13.32
19	45200001	45250000	q	19q	q13.32
19	45250001	45300000	q	19q	q13.32
19	45300001	45350000	q	19q	q13.32
19	45350001	45400000	q	19q	q13.32
19	45400001	45450000	q	19q	q13.32
19	45450001	45500000	q	19q	q13.32
19	45500001	45550000	q	19q	q13.32
19	45550001	45600000	q	19q	q13.32
19	45600001	45650000	q	19q	q13.32
19	45650001	45700000	q	19q	q13.32
19	45700001	45750000	q	19q	q13.32
19	45750001	45800000	q	19q	q13.32
19	45800001	45850000	q	19q	q13.32
19	45850001	45900000	q	19q	q13.32
19	45900001	45950000	q	19q	q13.32
19	45950001	46000000	q	19q	q13.32
19	46000001	46050000	q	19q	q13.32
19	46050001	46100000	q	19q	q13.32
19	46100001	46150000	q	19q	q13.32
19	46150001	46200000	q	19q	q13.32
19	46200001	46250000	q	19q	q13.32
19	46250001	46300000	q	19q	q13.32
19	46300001	46350000	q	19q	q13.32
19	46350001	46400000	q	19q	q13.32
19	46400001	46450000	q	19q	q13.32
19	46450001	46500000	q	19q	q13.32
19	46500001	46550000	q	19q	q13.32
19	46550001	46600000	q	19q	q13.32
19	46600001	46650000	q	19q	q13.32
19	46650001	46700000	q	19q	q13.32
19	46700001	46750000	q	19q	q13.32
19	46750001	46800000	q	19q	q13.32
19	46800001	46850000	q	19q	q13.32
19	46850001	46900000	q	19q	q13.32
19	46900001	46950000	q	19q	q13.32
19	46950001	47000000	q	19q	q13.32
19	47000001	47050000	q	19q	q13.32
19	47050001	47100000	q	19q	q13.32
19	47100001	47150000	q	19q	q13.32
19	47150001	47200000	q	19q	q13.32
19	47200001	47250000	q	19q	q13.32
19	47250001	47300000	q	19q	q13.32
19	47300001	47350000	q	19q	q13.32
19	47350001	47400000	q	19q	q13.32
19	47400001	47450000	q	19q	q13.32
19	47450001	47500000	q	19q	q13.32
19	47500001	47550000	q	19q	q13.33
19	47550001	47600000	q	19q	q13.33
19	47600001	47650000	q	19q	q13.33
19	47650001	47700000	q	19q	q13.33
19	47700001	47750000	q	19q	q13.33
19	47750001	47800000	q	19q	q13.33
19	47800001	47850000	q	19q	q13.33
19	47850001	47900000	q	19q	q13.33
19	47900001	47950000	q	19q	q13.33
19	47950001	48000000	q	19q	q13.33
19	48000001	48050000	q	19q	q13.33
19	48050001	48100000	q	19q	q13.33
19	48100001	48150000	q	19q	q13.33
19	48150001	48200000	q	19q	q13.33
19	48200001	48250000	q	19q	q13.33
19	48250001	48300000	q	19q	q13.33
19	48300001	48350000	q	19q	q13.33
19	48350001	48400000	q	19q	q13.33
19	48400001	48450000	q	19q	q13.33
19	48450001	48500000	q	19q	q13.33
19	48500001	48550000	q	19q	q13.33
19	48550001	48600000	q	19q	q13.33
19	48600001	48650000	q	19q	q13.33
19	48650001	48700000	q	19q	q13.33
19	48700001	48750000	q	19q	q13.33
19	48750001	48800000	q	19q	q13.33
19	48800001	48850000	q	19q	q13.33
19	48850001	48900000	q	19q	q13.33
19	48900001	48950000	q	19q	q13.33
19	48950001	49000000	q	19q	q13.33
19	49000001	49050000	q	19q	q13.33
19	49050001	49100000	q	19q	q13.33
19	49100001	49150000	q	19q	q13.33
19	49150001	49200000	q	19q	q13.33
19	49200001	49250000	q	19q	q13.33
19	49250001	49300000	q	19q	q13.33
19	49300001	49350000	q	19q	q13.33
19	49350001	49400000	q	19q	q13.33
19	49400001	49450000	q	19q	q13.33
19	49450001	49500000	q	19q	q13.33
19	49500001	49550000	q	19q	q13.33
19	49550001	49600000	q	19q	q13.33
19	49600001	49650000	q	19q	q13.33
19	49650001	49700000	q	19q	q13.33
19	49700001	49750000	q	19q	q13.33
19	49750001	49800000	q	19q	q13.33
19	49800001	49850000	q	19q	q13.33
19	49850001	49900000	q	19q	q13.33
19	49900001	49950000	q	19q	q13.33
19	49950001	50000000	q	19q	q13.33
19	50000001	50050000	q	19q	q13.33
19	50050001	50100000	q	19q	q13.33
19	50100001	50150000	q	19q	q13.33
19	50150001	50200000	q	19q	q13.33
19	50200001	50250000	q	19q	q13.33
19	50250001	50300000	q	19q	q13.33
19	50300001	50350000	q	19q	q13.33
19	50350001	50400000	q	19q	q13.33
19	50400001	50450000	q	19q	q13.33
19	50450001	50500000	q	19q	q13.33
19	50500001	50550000	q	19q	q13.33
19	50550001	50600000	q	19q	q13.33
19	50600001	50650000	q	19q	q13.33
19	50650001	50700000	q	19q	q13.33
19	50700001	50750000	q	19q	q13.33
19	50750001	50800000	q	19q	q13.33
19	50800001	50850000	q	19q	q13.33
19	50850001	50900000	q	19q	q13.33
19	50900001	50950000	q	19q	q13.41
19	50950001	51000000	q	19q	q13.41
19	51000001	51050000	q	19q	q13.41
19	51050001	51100000	q	19q	q13.41
19	51100001	51150000	q	19q	q13.41
19	51150001	51200000	q	19q	q13.41
19	51200001	51250000	q	19q	q13.41
19	51250001	51300000	q	19q	q13.41
19	51300001	51350000	q	19q	q13.41
19	51350001	51400000	q	19q	q13.41
19	51400001	51450000	q	19q	q13.41
19	51450001	51500000	q	19q	q13.41
19	51500001	51550000	q	19q	q13.41
19	51550001	51600000	q	19q	q13.41
19	51600001	51650000	q	19q	q13.41
19	51650001	51700000	q	19q	q13.41
19	51700001	51750000	q	19q	q13.41
19	51750001	51800000	q	19q	q13.41
19	51800001	51850000	q	19q	q13.41
19	51850001	51900000	q	19q	q13.41
19	51900001	51950000	q	19q	q13.41
19	51950001	52000000	q	19q	q13.41
19	52000001	52050000	q	19q	q13.41
19	52050001	52100000	q	19q	q13.41
19	52100001	52150000	q	19q	q13.41
19	52150001	52200000	q	19q	q13.41
19	52200001	52250000	q	19q	q13.41
19	52250001	52300000	q	19q	q13.41
19	52300001	52350000	q	19q	q13.41
19	52350001	52400000	q	19q	q13.41
19	52400001	52450000	q	19q	q13.41
19	52450001	52500000	q	19q	q13.41
19	52500001	52550000	q	19q	q13.41
19	52550001	52600000	q	19q	q13.41
19	52600001	52650000	q	19q	q13.41
19	52650001	52700000	q	19q	q13.41
19	52700001	52750000	q	19q	q13.41
19	52750001	52800000	q	19q	q13.41
19	52800001	52850000	q	19q	q13.41
19	52850001	52900000	q	19q	q13.41
19	52900001	52950000	q	19q	q13.41
19	52950001	53000000	q	19q	q13.41
19	53000001	53050000	q	19q	q13.41
19	53050001	53100000	q	19q	q13.41
19	53100001	53150000	q	19q	q13.42
19	53150001	53200000	q	19q	q13.42
19	53200001	53250000	q	19q	q13.42
19	53250001	53300000	q	19q	q13.42
19	53300001	53350000	q	19q	q13.42
19	53350001	53400000	q	19q	q13.42
19	53400001	53450000	q	19q	q13.42
19	53450001	53500000	q	19q	q13.42
19	53500001	53550000	q	19q	q13.42
19	53550001	53600000	q	19q	q13.42
19	53600001	53650000	q	19q	q13.42
19	53650001	53700000	q	19q	q13.42
19	53700001	53750000	q	19q	q13.42
19	53750001	53800000	q	19q	q13.42
19	53800001	53850000	q	19q	q13.42
19	53850001	53900000	q	19q	q13.42
19	53900001	53950000	q	19q	q13.42
19	53950001	54000000	q	19q	q13.42
19	54000001	54050000	q	19q	q13.42
19	54050001	54100000	q	19q	q13.42
19	54100001	54150000	q	19q	q13.42
19	54150001	54200000	q	19q	q13.42
19	54200001	54250000	q	19q	q13.42
19	54250001	54300000	q	19q	q13.42
19	54300001	54350000	q	19q	q13.42
19	54350001	54400000	q	19q	q13.42
19	54400001	54450000	q	19q	q13.42
19	54450001	54500000	q	19q	q13.42
19	54500001	54550000	q	19q	q13.42
19	54550001	54600000	q	19q	q13.42
19	54600001	54650000	q	19q	q13.42
19	54650001	54700000	q	19q	q13.42
19	54700001	54750000	q	19q	q13.42
19	54750001	54800000	q	19q	q13.42
19	54800001	54850000	q	19q	q13.42
19	54850001	54900000	q	19q	q13.42
19	54900001	54950000	q	19q	q13.42
19	54950001	55000000	q	19q	q13.42
19	55000001	55050000	q	19q	q13.42
19	55050001	55100000	q	19q	q13.42
19	55100001	55150000	q	19q	q13.42
19	55150001	55200000	q	19q	q13.42
19	55200001	55250000	q	19q	q13.42
19	55250001	55300000	q	19q	q13.42
19	55300001	55350000	q	19q	q13.42
19	55350001	55400000	q	19q	q13.42
19	55400001	55450000	q	19q	q13.42
19	55450001	55500000	q	19q	q13.42
19	55500001	55550000	q	19q	q13.42
19	55550001	55600000	q	19q	q13.42
19	55600001	55650000	q	19q	q13.42
19	55650001	55700000	q	19q	q13.42
19	55700001	55750000	q	19q	q13.42
19	55750001	55800000	q	19q	q13.42
19	55800001	55850000	q	19q	q13.43
19	55850001	55900000	q	19q	q13.43
19	55900001	55950000	q	19q	q13.43
19	55950001	56000000	q	19q	q13.43
19	56000001	56050000	q	19q	q13.43
19	56050001	56100000	q	19q	q13.43
19	56100001	56150000	q	19q	q13.43
19	56150001	56200000	q	19q	q13.43
19	56200001	56250000	q	19q	q13.43
19	56250001	56300000	q	19q	q13.43
19	56300001	56350000	q	19q	q13.43
19	56350001	56400000	q	19q	q13.43
19	56400001	56450000	q	19q	q13.43
19	56450001	56500000	q	19q	q13.43
19	56500001	56550000	q	19q	q13.43
19	56550001	56600000	q	19q	q13.43
19	56600001	56650000	q	19q	q13.43
19	56650001	56700000	q	19q	q13.43
19	56700001	56750000	q	19q	q13.43
19	56750001	56800000	q	19q	q13.43
19	56800001	56850000	q	19q	q13.43
19	56850001	56900000	q	19q	q13.43
19	56900001	56950000	q	19q	q13.43
19	56950001	57000000	q	19q	q13.43
19	57000001	57050000	q	19q	q13.43
19	57050001	57100000	q	19q	q13.43
19	57100001	57150000	q	19q	q13.43
19	57150001	57200000	q	19q	q13.43
19	57200001	57250000	q	19q	q13.43
19	57250001	57300000	q	19q	q13.43
19	57300001	57350000	q	19q	q13.43
19	57350001	57400000	q	19q	q13.43
19	57400001	57450000	q	19q	q13.43
19	57450001	57500000	q	19q	q13.43
19	57500001	57550000	q	19q	q13.43
19	57550001	57600000	q	19q	q13.43
19	57600001	57650000	q	19q	q13.43
19	57650001	57700000	q	19q	q13.43
19	57700001	57750000	q	19q	q13.43
19	57750001	57800000	q	19q	q13.43
19	57800001	57850000	q	19q	q13.43
19	57850001	57900000	q	19q	q13.43
19	57900001	57950000	q	19q	q13.43
19	57950001	58000000	q	19q	q13.43
19	58000001	58050000	q	19q	q13.43
19	58050001	58100000	q	19q	q13.43
19	58100001	58150000	q	19q	q13.43
19	58150001	58200000	q	19q	q13.43
19	58200001	58250000	q	19q	q13.43
19	58250001	58300000	q	19q	q13.43
19	58300001	58350000	q	19q	q13.43
19	58350001	58400000	q	19q	q13.43
19	58400001	58450000	q	19q	q13.43
19	58450001	58500000	q	19q	q13.43
19	58500001	58550000	q	19q	q13.43
19	58550001	58600000	q	19q	q13.43
19	58600001	58650000	q	19q	
20	1	50000	p	20p	p13
20	50001	100000	p	20p	p13
20	100001	150000	p	20p	p13
20	150001	200000	p	20p	p13
20	200001	250000	p	20p	p13
20	250001	300000	p	20p	p13
20	300001	350000	p	20p	p13
20	350001	400000	p	20p	p13
20	400001	450000	p	20p	p13
20	450001	500000	p	20p	p13
20	500001	550000	p	20p	p13
20	550001	600000	p	20p	p13
20	600001	650000	p	20p	p13
20	650001	700000	p	20p	p13
20	700001	750000	p	20p	p13
20	750001	800000	p	20p	p13
20	800001	850000	p	20p	p13
20	850001	900000	p	20p	p13
20	900001	950000	p	20p	p13
20	950001	1000000	p	20p	p13
20	1000001	1050000	p	20p	p13
20	1050001	1100000	p	20p	p13
20	1100001	1150000	p	20p	p13
20	1150001	1200000	p	20p	p13
20	1200001	1250000	p	20p	p13
20	1250001	1300000	p	20p	p13
20	1300001	1350000	p	20p	p13
20	1350001	1400000	p	20p	p13
20	1400001	1450000	p	20p	p13
20	1450001	1500000	p	20p	p13
20	1500001	1550000	p	20p	p13
20	1550001	1600000	p	20p	p13
20	1600001	1650000	p	20p	p13
20	1650001	1700000	p	20p	p13
20	1700001	1750000	p	20p	p13
20	1750001	1800000	p	20p	p13
20	1800001	1850000	p	20p	p13
20	1850001	1900000	p	20p	p13
20	1900001	1950000	p	20p	p13
20	1950001	2000000	p	20p	p13
20	2000001	2050000	p	20p	p13
20	2050001	2100000	p	20p	p13
20	2100001	2150000	p	20p	p13
20	2150001	2200000	p	20p	p13
20	2200001	2250000	p	20p	p13
20	2250001	2300000	p	20p	p13
20	2300001	2350000	p	20p	p13
20	2350001	2400000	p	20p	p13
20	2400001	2450000	p	20p	p13
20	2450001	2500000	p	20p	p13
20	2500001	2550000	p	20p	p13
20	2550001	2600000	p	20p	p13
20	2600001	2650000	p	20p	p13
20	2650001	2700000	p	20p	p13
20	2700001	2750000	p	20p	p13
20	2750001	2800000	p	20p	p13
20	2800001	2850000	p	20p	p13
20	2850001	2900000	p	20p	p13
20	2900001	2950000	p	20p	p13
20	2950001	3000000	p	20p	p13
20	3000001	3050000	p	20p	p13
20	3050001	3100000	p	20p	p13
20	3100001	3150000	p	20p	p13
20	3150001	3200000	p	20p	p13
20	3200001	3250000	p	20p	p13
20	3250001	3300000	p	20p	p13
20	3300001	3350000	p	20p	p13
20	3350001	3400000	p	20p	p13
20	3400001	3450000	p	20p	p13
20	3450001	3500000	p	20p	p13
20	3500001	3550000	p	20p	p13
20	3550001	3600000	p	20p	p13
20	3600001	3650000	p	20p	p13
20	3650001	3700000	p	20p	p13
20	3700001	3750000	p	20p	p13
20	3750001	3800000	p	20p	p13
20	3800001	3850000	p	20p	p13
20	3850001	3900000	p	20p	p13
20	3900001	3950000	p	20p	p13
20	3950001	4000000	p	20p	p13
20	4000001	4050000	p	20p	p13
20	4050001	4100000	p	20p	p13
20	4100001	4150000	p	20p	p13
20	4150001	4200000	p	20p	p13
20	4200001	4250000	p	20p	p13
20	4250001	4300000	p	20p	p13
20	4300001	4350000	p	20p	p13
20	4350001	4400000	p	20p	p13
20	4400001	4450000	p	20p	p13
20	4450001	4500000	p	20p	p13
20	4500001	4550000	p	20p	p13
20	4550001	4600000	p	20p	p13
20	4600001	4650000	p	20p	p13
20	4650001	4700000	p	20p	p13
20	4700001	4750000	p	20p	p13
20	4750001	4800000	p	20p	p13
20	4800001	4850000	p	20p	p13
20	4850001	4900000	p	20p	p13
20	4900001	4950000	p	20p	p13
20	4950001	5000000	p	20p	p13
20	5000001	5050000	p	20p	p13
20	5050001	5100000	p	20p	p13
20	5100001	5150000	p	20p	p12.3
20	5150001	5200000	p	20p	p12.3
20	5200001	5250000	p	20p	p12.3
20	5250001	5300000	p	20p	p12.3
20	5300001	5350000	p	20p	p12.3
20	5350001	5400000	p	20p	p12.3
20	5400001	5450000	p	20p	p12.3
20	5450001	5500000	p	20p	p12.3
20	5500001	5550000	p	20p	p12.3
20	5550001	5600000	p	20p	p12.3
20	5600001	5650000	p	20p	p12.3
20	5650001	5700000	p	20p	p12.3
20	5700001	5750000	p	20p	p12.3
20	5750001	5800000	p	20p	p12.3
20	5800001	5850000	p	20p	p12.3
20	5850001	5900000	p	20p	p12.3
20	5900001	5950000	p	20p	p12.3
20	5950001	6000000	p	20p	p12.3
20	6000001	6050000	p	20p	p12.3
20	6050001	6100000	p	20p	p12.3
20	6100001	6150000	p	20p	p12.3
20	6150001	6200000	p	20p	p12.3
20	6200001	6250000	p	20p	p12.3
20	6250001	6300000	p	20p	p12.3
20	6300001	6350000	p	20p	p12.3
20	6350001	6400000	p	20p	p12.3
20	6400001	6450000	p	20p	p12.3
20	6450001	6500000	p	20p	p12.3
20	6500001	6550000	p	20p	p12.3
20	6550001	6600000	p	20p	p12.3
20	6600001	6650000	p	20p	p12.3
20	6650001	6700000	p	20p	p12.3
20	6700001	6750000	p	20p	p12.3
20	6750001	6800000	p	20p	p12.3
20	6800001	6850000	p	20p	p12.3
20	6850001	6900000	p	20p	p12.3
20	6900001	6950000	p	20p	p12.3
20	6950001	7000000	p	20p	p12.3
20	7000001	7050000	p	20p	p12.3
20	7050001	7100000	p	20p	p12.3
20	7100001	7150000	p	20p	p12.3
20	7150001	7200000	p	20p	p12.3
20	7200001	7250000	p	20p	p12.3
20	7250001	7300000	p	20p	p12.3
20	7300001	7350000	p	20p	p12.3
20	7350001	7400000	p	20p	p12.3
20	7400001	7450000	p	20p	p12.3
20	7450001	7500000	p	20p	p12.3
20	7500001	7550000	p	20p	p12.3
20	7550001	7600000	p	20p	p12.3
20	7600001	7650000	p	20p	p12.3
20	7650001	7700000	p	20p	p12.3
20	7700001	7750000	p	20p	p12.3
20	7750001	7800000	p	20p	p12.3
20	7800001	7850000	p	20p	p12.3
20	7850001	7900000	p	20p	p12.3
20	7900001	7950000	p	20p	p12.3
20	7950001	8000000	p	20p	p12.3
20	8000001	8050000	p	20p	p12.3
20	8050001	8100000	p	20p	p12.3
20	8100001	8150000	p	20p	p12.3
20	8150001	8200000	p	20p	p12.3
20	8200001	8250000	p	20p	p12.3
20	8250001	8300000	p	20p	p12.3
20	8300001	8350000	p	20p	p12.3
20	8350001	8400000	p	20p	p12.3
20	8400001	8450000	p	20p	p12.3
20	8450001	8500000	p	20p	p12.3
20	8500001	8550000	p	20p	p12.3
20	8550001	8600000	p	20p	p12.3
20	8600001	8650000	p	20p	p12.3
20	8650001	8700000	p	20p	p12.3
20	8700001	8750000	p	20p	p12.3
20	8750001	8800000	p	20p	p12.3
20	8800001	8850000	p	20p	p12.3
20	8850001	8900000	p	20p	p12.3
20	8900001	8950000	p	20p	p12.3
20	8950001	9000000	p	20p	p12.3
20	9000001	9050000	p	20p	p12.3
20	9050001	9100000	p	20p	p12.3
20	9100001	9150000	p	20p	p12.3
20	9150001	9200000	p	20p	p12.3
20	9200001	9250000	p	20p	p12.2
20	9250001	9300000	p	20p	p12.2
20	9300001	9350000	p	20p	p12.2
20	9350001	9400000	p	20p	p12.2
20	9400001	9450000	p	20p	p12.2
20	9450001	9500000	p	20p	p12.2
20	9500001	9550000	p	20p	p12.2
20	9550001	9600000	p	20p	p12.2
20	9600001	9650000	p	20p	p12.2
20	9650001	9700000	p	20p	p12.2
20	9700001	9750000	p	20p	p12.2
20	9750001	9800000	p	20p	p12.2
20	9800001	9850000	p	20p	p12.2
20	9850001	9900000	p	20p	p12.2
20	9900001	9950000	p	20p	p12.2
20	9950001	10000000	p	20p	p12.2
20	10000001	10050000	p	20p	p12.2
20	10050001	10100000	p	20p	p12.2
20	10100001	10150000	p	20p	p12.2
20	10150001	10200000	p	20p	p12.2
20	10200001	10250000	p	20p	p12.2
20	10250001	10300000	p	20p	p12.2
20	10300001	10350000	p	20p	p12.2
20	10350001	10400000	p	20p	p12.2
20	10400001	10450000	p	20p	p12.2
20	10450001	10500000	p	20p	p12.2
20	10500001	10550000	p	20p	p12.2
20	10550001	10600000	p	20p	p12.2
20	10600001	10650000	p	20p	p12.2
20	10650001	10700000	p	20p	p12.2
20	10700001	10750000	p	20p	p12.2
20	10750001	10800000	p	20p	p12.2
20	10800001	10850000	p	20p	p12.2
20	10850001	10900000	p	20p	p12.2
20	10900001	10950000	p	20p	p12.2
20	10950001	11000000	p	20p	p12.2
20	11000001	11050000	p	20p	p12.2
20	11050001	11100000	p	20p	p12.2
20	11100001	11150000	p	20p	p12.2
20	11150001	11200000	p	20p	p12.2
20	11200001	11250000	p	20p	p12.2
20	11250001	11300000	p	20p	p12.2
20	11300001	11350000	p	20p	p12.2
20	11350001	11400000	p	20p	p12.2
20	11400001	11450000	p	20p	p12.2
20	11450001	11500000	p	20p	p12.2
20	11500001	11550000	p	20p	p12.2
20	11550001	11600000	p	20p	p12.2
20	11600001	11650000	p	20p	p12.2
20	11650001	11700000	p	20p	p12.2
20	11700001	11750000	p	20p	p12.2
20	11750001	11800000	p	20p	p12.2
20	11800001	11850000	p	20p	p12.2
20	11850001	11900000	p	20p	p12.2
20	11900001	11950000	p	20p	p12.2
20	11950001	12000000	p	20p	p12.2
20	12000001	12050000	p	20p	p12.1
20	12050001	12100000	p	20p	p12.1
20	12100001	12150000	p	20p	p12.1
20	12150001	12200000	p	20p	p12.1
20	12200001	12250000	p	20p	p12.1
20	12250001	12300000	p	20p	p12.1
20	12300001	12350000	p	20p	p12.1
20	12350001	12400000	p	20p	p12.1
20	12400001	12450000	p	20p	p12.1
20	12450001	12500000	p	20p	p12.1
20	12500001	12550000	p	20p	p12.1
20	12550001	12600000	p	20p	p12.1
20	12600001	12650000	p	20p	p12.1
20	12650001	12700000	p	20p	p12.1
20	12700001	12750000	p	20p	p12.1
20	12750001	12800000	p	20p	p12.1
20	12800001	12850000	p	20p	p12.1
20	12850001	12900000	p	20p	p12.1
20	12900001	12950000	p	20p	p12.1
20	12950001	13000000	p	20p	p12.1
20	13000001	13050000	p	20p	p12.1
20	13050001	13100000	p	20p	p12.1
20	13100001	13150000	p	20p	p12.1
20	13150001	13200000	p	20p	p12.1
20	13200001	13250000	p	20p	p12.1
20	13250001	13300000	p	20p	p12.1
20	13300001	13350000	p	20p	p12.1
20	13350001	13400000	p	20p	p12.1
20	13400001	13450000	p	20p	p12.1
20	13450001	13500000	p	20p	p12.1
20	13500001	13550000	p	20p	p12.1
20	13550001	13600000	p	20p	p12.1
20	13600001	13650000	p	20p	p12.1
20	13650001	13700000	p	20p	p12.1
20	13700001	13750000	p	20p	p12.1
20	13750001	13800000	p	20p	p12.1
20	13800001	13850000	p	20p	p12.1
20	13850001	13900000	p	20p	p12.1
20	13900001	13950000	p	20p	p12.1
20	13950001	14000000	p	20p	p12.1
20	14000001	14050000	p	20p	p12.1
20	14050001	14100000	p	20p	p12.1
20	14100001	14150000	p	20p	p12.1
20	14150001	14200000	p	20p	p12.1
20	14200001	14250000	p	20p	p12.1
20	14250001	14300000	p	20p	p12.1
20	14300001	14350000	p	20p	p12.1
20	14350001	14400000	p	20p	p12.1
20	14400001	14450000	p	20p	p12.1
20	14450001	14500000	p	20p	p12.1
20	14500001	14550000	p	20p	p12.1
20	14550001	14600000	p	20p	p12.1
20	14600001	14650000	p	20p	p12.1
20	14650001	14700000	p	20p	p12.1
20	14700001	14750000	p	20p	p12.1
20	14750001	14800000	p	20p	p12.1
20	14800001	14850000	p	20p	p12.1
20	14850001	14900000	p	20p	p12.1
20	14900001	14950000	p	20p	p12.1
20	14950001	15000000	p	20p	p12.1
20	15000001	15050000	p	20p	p12.1
20	15050001	15100000	p	20p	p12.1
20	15100001	15150000	p	20p	p12.1
20	15150001	15200000	p	20p	p12.1
20	15200001	15250000	p	20p	p12.1
20	15250001	15300000	p	20p	p12.1
20	15300001	15350000	p	20p	p12.1
20	15350001	15400000	p	20p	p12.1
20	15400001	15450000	p	20p	p12.1
20	15450001	15500000	p	20p	p12.1
20	15500001	15550000	p	20p	p12.1
20	15550001	15600000	p	20p	p12.1
20	15600001	15650000	p	20p	p12.1
20	15650001	15700000	p	20p	p12.1
20	15700001	15750000	p	20p	p12.1
20	15750001	15800000	p	20p	p12.1
20	15800001	15850000	p	20p	p12.1
20	15850001	15900000	p	20p	p12.1
20	15900001	15950000	p	20p	p12.1
20	15950001	16000000	p	20p	p12.1
20	16000001	16050000	p	20p	p12.1
20	16050001	16100000	p	20p	p12.1
20	16100001	16150000	p	20p	p12.1
20	16150001	16200000	p	20p	p12.1
20	16200001	16250000	p	20p	p12.1
20	16250001	16300000	p	20p	p12.1
20	16300001	16350000	p	20p	p12.1
20	16350001	16400000	p	20p	p12.1
20	16400001	16450000	p	20p	p12.1
20	16450001	16500000	p	20p	p12.1
20	16500001	16550000	p	20p	p12.1
20	16550001	16600000	p	20p	p12.1
20	16600001	16650000	p	20p	p12.1
20	16650001	16700000	p	20p	p12.1
20	16700001	16750000	p	20p	p12.1
20	16750001	16800000	p	20p	p12.1
20	16800001	16850000	p	20p	p12.1
20	16850001	16900000	p	20p	p12.1
20	16900001	16950000	p	20p	p12.1
20	16950001	17000000	p	20p	p12.1
20	17000001	17050000	p	20p	p12.1
20	17050001	17100000	p	20p	p12.1
20	17100001	17150000	p	20p	p12.1
20	17150001	17200000	p	20p	p12.1
20	17200001	17250000	p	20p	p12.1
20	17250001	17300000	p	20p	p12.1
20	17300001	17350000	p	20p	p12.1
20	17350001	17400000	p	20p	p12.1
20	17400001	17450000	p	20p	p12.1
20	17450001	17500000	p	20p	p12.1
20	17500001	17550000	p	20p	p12.1
20	17550001	17600000	p	20p	p12.1
20	17600001	17650000	p	20p	p12.1
20	17650001	17700000	p	20p	p12.1
20	17700001	17750000	p	20p	p12.1
20	17750001	17800000	p	20p	p12.1
20	17800001	17850000	p	20p	p12.1
20	17850001	17900000	p	20p	p12.1
20	17900001	17950000	p	20p	p11.23
20	17950001	18000000	p	20p	p11.23
20	18000001	18050000	p	20p	p11.23
20	18050001	18100000	p	20p	p11.23
20	18100001	18150000	p	20p	p11.23
20	18150001	18200000	p	20p	p11.23
20	18200001	18250000	p	20p	p11.23
20	18250001	18300000	p	20p	p11.23
20	18300001	18350000	p	20p	p11.23
20	18350001	18400000	p	20p	p11.23
20	18400001	18450000	p	20p	p11.23
20	18450001	18500000	p	20p	p11.23
20	18500001	18550000	p	20p	p11.23
20	18550001	18600000	p	20p	p11.23
20	18600001	18650000	p	20p	p11.23
20	18650001	18700000	p	20p	p11.23
20	18700001	18750000	p	20p	p11.23
20	18750001	18800000	p	20p	p11.23
20	18800001	18850000	p	20p	p11.23
20	18850001	18900000	p	20p	p11.23
20	18900001	18950000	p	20p	p11.23
20	18950001	19000000	p	20p	p11.23
