GeneName	GeneID	chr	start	stop	arm	chr_arm	band
AC006504.5	ENSG00000267575	19	27793463	27918863	q	19q	q11
AC006504.2	ENSG00000266977	19	27849730	27889222	q	19q	q11
AC010511.1	ENSG00000267509	19	28065267	28125430	q	19q	
AC020905.1	ENSG00000266928	19	28294093	28313500	q	19q	q12
AC005580.1	ENSG00000267320	19	28316705	28386204	q	19q	q12
AC093074.1	ENSG00000267238	19	28394851	28396428	q	19q	q12
AC005307.1	ENSG00000260725	19	28418483	28429490	q	19q	q12
AC005381.1	ENSG00000267243	19	28437060	28535277	q	19q	q12
AC005394.1	ENSG00000266893	19	28491864	28632728	q	19q	q12
AC005616.1	ENSG00000267423	19	28509238	28518728	q	19q	q12
AC079466.2	ENSG00000267537	19	28602379	28648303	q	19q	q12
AC079466.1	ENSG00000266976	19	28606688	28615229	q	19q	q12
AC007795.1	ENSG00000267617	19	28869796	28879170	q	19q	q12
AC008991.1	ENSG00000267528	19	28883430	28953245	q	19q	q12
AC008991.2	ENSG00000267683	19	28892931	28895949	q	19q	q12
AC011524.1	ENSG00000267027	19	28949437	28950200	q	19q	q12
AC011524.2	ENSG00000267240	19	28960506	28964943	q	19q	q12
LINC00906	ENSG00000267339	19	28965131	28970874	q	19q	q12
LINC01532	ENSG00000267014	19	29002555	29013955	q	19q	q12
UQCRFS1	ENSG00000169021	19	29205321	29213541	q	19q	q12
AC007786.1	ENSG00000267498	19	29213235	29215815	q	19q	q12
AC007786.2	ENSG00000276251	19	29220864	29221666	q	19q	q12
AC007786.3	ENSG00000276631	19	29222542	29223137	q	19q	q12
AC011474.3	ENSG00000267574	19	29448038	29448380	q	19q	q12
AC011474.2	ENSG00000266248	19	29489775	29526948	q	19q	q12
VSTM2B	ENSG00000187135	19	29526499	29564479	q	19q	q12
POP4	ENSG00000105171	19	29604017	29617237	q	19q	q12
PLEKHF1	ENSG00000166289	19	29665056	29675457	q	19q	q12
C19orf12	ENSG00000131943	19	29698886	29715789	q	19q	q12
CCNE1	ENSG00000105173	19	29811898	29824308	q	19q	q12
URI1	ENSG00000105176	19	29923644	30016608	q	19q	q12
AC008507.2	ENSG00000267006	19	30028741	30029916	q	19q	q12
AC005597.1	ENSG00000267223	19	30219666	30228715	q	19q	q12
ZNF536	ENSG00000198597	19	30228290	30713538	q	19q	q12
AC011478.1	ENSG00000267760	19	30665274	30668647	q	19q	q12
AC011507.1	ENSG00000267081	19	30850975	30872507	q	19q	q12
LINC01834	ENSG00000261316	19	30907199	30909155	q	19q	q12
AC020897.1	ENSG00000267378	19	30946582	30957192	q	19q	q12
AC020912.1	ENSG00000284430	19	31100304	31147981	q	19q	q12
LINC01791	ENSG00000267777	19	31167516	31207663	q	19q	q12
TSHZ3	ENSG00000121297	19	31274945	31349547	q	19q	q12
AC025809.1	ENSG00000267662	19	31348881	31417794	q	19q	q12
AC008992.1	ENSG00000267636	19	31421997	31427302	q	19q	q12
AC008794.2	ENSG00000267599	19	31465653	31466431	q	19q	q12
AC008794.1	ENSG00000267407	19	31542039	31554797	q	19q	q12
AC011525.1	ENSG00000261400	19	31588040	31595720	q	19q	q12
AC011525.2	ENSG00000267465	19	31588196	31593781	q	19q	q12
LINC01837	ENSG00000267489	19	31859103	32072082	q	19q	
AC011456.1	ENSG00000267012	19	31886704	31908284	q	19q	
LINC01533	ENSG00000267779	19	32025862	32056865	q	19q	q13.11
LINC01782	ENSG00000267204	19	32102088	32105916	q	19q	q13.11
AC011518.1	ENSG00000267133	19	32103583	32106537	q	19q	q13.11
ZNF507	ENSG00000168813	19	32345594	32387667	q	19q	q13.11
AC007773.1	ENSG00000267213	19	32390050	32405560	q	19q	q13.11
DPY19L3	ENSG00000178904	19	32405543	32485895	q	19q	q13.11
PDCD5	ENSG00000105185	19	32581068	32587452	q	19q	q13.11
ANKRD27	ENSG00000105186	19	32597007	32676597	q	19q	q13.11
AC008474.1	ENSG00000267557	19	32666298	32673210	q	19q	q13.11
RGS9BP	ENSG00000186326	19	32675407	32678300	q	19q	q13.11
AC008736.1	ENSG00000267475	19	32687089	32691750	q	19q	q13.11
NUDT19	ENSG00000213965	19	32691961	32713796	q	19q	q13.11
AC008736.2	ENSG00000267567	19	32718298	32719595	q	19q	q13.11
TDRD12	ENSG00000173809	19	32719753	32829580	q	19q	q13.11
SLC7A9	ENSG00000021488	19	32830509	32869766	q	19q	q13.11
AC008805.2	ENSG00000267555	19	32831295	32833168	q	19q	q13.11
CEP89	ENSG00000121289	19	32875925	32971991	q	19q	q13.11
FAAP24	ENSG00000131944	19	32972209	32978222	q	19q	q13.11
RHPN2	ENSG00000131941	19	32978593	33064888	q	19q	q13.11
GPATCH1	ENSG00000076650	19	33080880	33130542	q	19q	q13.11
WDR88	ENSG00000166359	19	33132090	33175795	q	19q	q13.11
LRP3	ENSG00000130881	19	33177603	33208867	q	19q	q13.11
SLC7A10	ENSG00000130876	19	33208664	33225850	q	19q	q13.11
AC008738.4	ENSG00000267714	19	33217817	33221170	q	19q	q13.11
AC008738.6	ENSG00000270212	19	33283978	33285739	q	19q	q13.11
CEBPA	ENSG00000245848	19	33299934	33302564	q	19q	q13.11
AC008738.3	ENSG00000267580	19	33299934	33301168	q	19q	q13.11
AC008738.5	ENSG00000267727	19	33301279	33301940	q	19q	q13.11
CEBPA-DT	ENSG00000267296	19	33302857	33305054	q	19q	q13.11
AC008738.2	ENSG00000267130	19	33305036	33309387	q	19q	q13.11
CEBPG	ENSG00000153879	19	33373330	33382686	q	19q	q13.11
PEPD	ENSG00000124299	19	33386950	33521794	q	19q	q13.11
AC010485.1	ENSG00000266985	19	33555568	33557470	q	19q	q13.11
CHST8	ENSG00000124302	19	33621955	33773509	q	19q	q13.11
KCTD15	ENSG00000153885	19	33795933	33815763	q	19q	q13.11
AC008556.1	ENSG00000277013	19	33906352	33908391	q	19q	q13.11
LSM14A	ENSG00000257103	19	34172504	34229515	q	19q	q13.11
KIAA0355	ENSG00000166398	19	34254537	34355586	q	19q	q13.11
AC010504.1	ENSG00000267219	19	34348356	34359412	q	19q	q13.11
GPI	ENSG00000105220	19	34359480	34402413	q	19q	q13.11
AC092073.1	ENSG00000266953	19	34396315	34409364	q	19q	q13.11
PDCD2L	ENSG00000126249	19	34404384	34426168	q	19q	q13.11
AC008747.1	ENSG00000267024	19	34426112	34428273	q	19q	q13.11
UBA2	ENSG00000126261	19	34428352	34471251	q	19q	q13.11
WTIP	ENSG00000142279	19	34481638	34512304	q	19q	q13.11
SCGB1B2P	ENSG00000268751	19	34576733	34577701	q	19q	q13.11
SCGB2B2	ENSG00000205209	19	34593329	34675699	q	19q	q13.11
ZNF302	ENSG00000089335	19	34677639	34686397	q	19q	q13.11
AC020910.4	ENSG00000274104	19	34733298	34733837	q	19q	q13.11
ZNF181	ENSG00000197841	19	34734155	34745378	q	19q	q13.11
ZNF599	ENSG00000153896	19	34758076	34773229	q	19q	q13.11
LINC01801	ENSG00000267767	19	34788582	34832869	q	19q	q13.11
AC008555.1	ENSG00000261754	19	34811589	34814345	q	19q	q13.11
AC008555.2	ENSG00000269086	19	34837889	34855304	q	19q	q13.11
AC008555.5	ENSG00000271109	19	34849278	34860576	q	19q	q13.11
LINC00904	ENSG00000271649	19	34892029	34898943	q	19q	q13.11
AC008555.3	ENSG00000270544	19	34902202	34904195	q	19q	q13.11
AC008555.6	ENSG00000271171	19	34904392	34905057	q	19q	q13.11
LINC01838	ENSG00000269037	19	34905315	34908188	q	19q	q13.11
ZNF30-AS1	ENSG00000270876	19	34923299	34926812	q	19q	q13.11
ZNF30	ENSG00000168661	19	34926903	34945170	q	19q	q13.11
ZNF792	ENSG00000180884	19	34956354	34964049	q	19q	q13.11
GRAMD1A	ENSG00000089351	19	34994784	35026471	q	19q	q13.11
AC020907.3	ENSG00000269303	19	34998233	35000170	q	19q	q13.11
AC020907.4	ENSG00000271032	19	35014961	35025335	q	19q	q13.11
SCN1B	ENSG00000105711	19	35030466	35040449	q	19q	q13.11
HPN	ENSG00000105707	19	35040506	35066571	q	19q	q13.11
HPN-AS1	ENSG00000227392	19	35059059	35106304	q	19q	
AC020907.1	ENSG00000179066	19	35105969	35107318	q	19q	q13.12
FXYD3	ENSG00000089356	19	35115879	35124324	q	19q	q13.12
LGI4	ENSG00000153902	19	35124513	35142451	q	19q	q13.12
FXYD1	ENSG00000266964	19	35138808	35143109	q	19q	q13.12
FXYD7	ENSG00000221946	19	35143250	35154301	q	19q	q13.12
FXYD5	ENSG00000089327	19	35154730	35169883	q	19q	q13.12
FAM187B	ENSG00000177558	19	35224800	35228729	q	19q	q13.12
LSR	ENSG00000105699	19	35248330	35267964	q	19q	q13.12
AC002128.2	ENSG00000271366	19	35251440	35253639	q	19q	q13.12
USF2	ENSG00000105698	19	35268978	35279821	q	19q	q13.12
HAMP	ENSG00000105697	19	35280716	35285143	q	19q	q13.12
MAG	ENSG00000105695	19	35292125	35313804	q	19q	q13.12
CD22	ENSG00000012124	19	35319261	35347355	q	19q	q13.12
FFAR1	ENSG00000126266	19	35351552	35353862	q	19q	q13.12
FFAR3	ENSG00000185897	19	35358460	35360485	q	19q	q13.12
GPR42	ENSG00000126251	19	35370929	35372962	q	19q	q13.12
LINC01531	ENSG00000205786	19	35399511	35419385	q	19q	q13.12
AC002511.2	ENSG00000233214	19	35424062	35424652	q	19q	q13.12
AC002511.1	ENSG00000232680	19	35432957	35434642	q	19q	q13.12
FFAR2	ENSG00000126262	19	35443907	35451767	q	19q	q13.12
KRTDAP	ENSG00000188508	19	35487324	35495558	q	19q	q13.12
DMKN	ENSG00000161249	19	35497220	35513658	q	19q	q13.12
SBSN	ENSG00000189001	19	35523367	35528351	q	19q	q13.12
GAPDHS	ENSG00000105679	19	35533412	35545316	q	19q	q13.12
TMEM147-AS1	ENSG00000236144	19	35540738	35546029	q	19q	q13.12
TMEM147	ENSG00000105677	19	35545595	35547526	q	19q	q13.12
ATP4A	ENSG00000105675	19	35550043	35563658	q	19q	q13.12
AD000090.1	ENSG00000283907	19	35557956	35581954	q	19q	q13.12
PMIS2	ENSG00000283758	19	35586161	35587296	q	19q	q13.12
LINC01766	ENSG00000224910	19	35597907	35601501	q	19q	q13.12
AC002115.1	ENSG00000267626	19	35608285	35612666	q	19q	q13.12
HAUS5	ENSG00000249115	19	35612744	35625349	q	19q	q13.12
RBM42	ENSG00000126254	19	35629030	35637686	q	19q	q13.12
ETV2	ENSG00000105672	19	35641745	35644871	q	19q	q13.12
COX6B1	ENSG00000126267	19	35648223	35658861	q	19q	q13.12
UPK1A	ENSG00000105668	19	35666516	35678483	q	19q	q13.12
UPK1A-AS1	ENSG00000226510	19	35667948	35673291	q	19q	q13.12
ZBTB32	ENSG00000011590	19	35704527	35717038	q	19q	q13.12
KMT2B	ENSG00000272333	19	35718019	35738878	q	19q	q13.12
IGFLR1	ENSG00000126246	19	35738801	35742453	q	19q	q13.12
AD000671.2	ENSG00000267120	19	35739252	35745432	q	19q	q13.12
U2AF1L4	ENSG00000161265	19	35742464	35745445	q	19q	q13.12
PSENEN	ENSG00000205155	19	35745114	35747519	q	19q	q13.12
AD000671.1	ENSG00000188223	19	35745678	35754519	q	19q	q13.12
AD000671.3	ENSG00000267439	19	35747057	35753415	q	19q	q13.12
LIN37	ENSG00000267796	19	35748361	35754519	q	19q	q13.12
AC002398.2	ENSG00000267328	19	35754566	35755490	q	19q	q13.12
HSPB6	ENSG00000004776	19	35754569	35758079	q	19q	q13.12
PROSER3	ENSG00000167595	19	35758143	35771028	q	19q	q13.12
AC002398.1	ENSG00000267049	19	35769144	35771028	q	19q	q13.12
ARHGAP33	ENSG00000004777	19	35774532	35788822	q	19q	q13.12
PRODH2	ENSG00000250799	19	35799988	35813299	q	19q	q13.12
NPHS1	ENSG00000161270	19	35825964	35869287	q	19q	q13.12
KIRREL2	ENSG00000126259	19	35855861	35867109	q	19q	q13.12
APLP1	ENSG00000105290	19	35867899	35879791	q	19q	q13.12
NFKBID	ENSG00000167604	19	35887653	35902303	q	19q	q13.12
HCST	ENSG00000126264	19	35902480	35904377	q	19q	q13.12
TYROBP	ENSG00000011600	19	35904401	35908295	q	19q	q13.12
LRFN3	ENSG00000126243	19	35935358	35945767	q	19q	q13.12
AF038458.3	ENSG00000267786	19	35947115	35959192	q	19q	q13.12
AF038458.2	ENSG00000267388	19	35960512	35964063	q	19q	q13.12
SDHAF1	ENSG00000205138	19	35995199	35996315	q	19q	q13.12
SYNE4	ENSG00000181392	19	36003299	36008793	q	19q	q13.12
ALKBH6	ENSG00000239382	19	36009120	36014239	q	19q	q13.12
AC002116.2	ENSG00000267698	19	36014508	36045972	q	19q	q13.12
CLIP3	ENSG00000105270	19	36014660	36033343	q	19q	q13.12
THAP8	ENSG00000161277	19	36034985	36054762	q	19q	q13.12
WDR62	ENSG00000075702	19	36054881	36105106	q	19q	q13.12
OVOL3	ENSG00000105261	19	36111151	36113711	q	19q	q13.12
POLR2I	ENSG00000105258	19	36113710	36115346	q	19q	q13.12
TBCB	ENSG00000105254	19	36114289	36125947	q	19q	q13.12
CAPNS1	ENSG00000126247	19	36139575	36150353	q	19q	q13.12
AD001527.1	ENSG00000270760	19	36144081	36148348	q	19q	q13.12
COX7A1	ENSG00000161281	19	36150922	36152869	q	19q	q13.12
ZNF565	ENSG00000196357	19	36182060	36246257	q	19q	q13.12
ZNF146	ENSG00000167635	19	36214602	36238774	q	19q	q13.12
AC012617.1	ENSG00000267053	19	36304580	36312668	q	19q	q13.12
LINC00665	ENSG00000232677	19	36313067	36331718	q	19q	q13.12
ZFP14	ENSG00000142065	19	36334453	36379199	q	19q	q13.12
AC092296.1	ENSG00000266973	19	36378028	36378832	q	19q	q13.12
AC092296.3	ENSG00000267363	19	36379351	36380912	q	19q	q13.12
ZFP82	ENSG00000181007	19	36383120	36418656	q	19q	q13.12
ZNF566	ENSG00000186017	19	36445119	36489902	q	19q	q13.12
AC092295.2	ENSG00000267309	19	36489649	36491040	q	19q	q13.12
ZNF260	ENSG00000254004	19	36510695	36528660	q	19q	q13.12
AC092295.1	ENSG00000228629	19	36528318	36535235	q	19q	q13.12
ZNF529	ENSG00000186020	19	36534774	36605276	q	19q	q13.12
ZNF529-AS1	ENSG00000233527	19	36573070	36594708	q	19q	q13.12
ZNF382	ENSG00000161298	19	36604817	36634113	q	19q	q13.12
ZNF461	ENSG00000197808	19	36637192	36666853	q	19q	q13.12
AC074138.1	ENSG00000276071	19	36668102	36669404	q	19q	q13.12
LINC01534	ENSG00000225975	19	36685440	36687449	q	19q	q13.12
ZNF567	ENSG00000189042	19	36687612	36727701	q	19q	q13.12
ZNF850	ENSG00000267041	19	36714383	36772825	q	19q	q13.12
AC020928.2	ENSG00000267260	19	36773153	36777078	q	19q	q13.12
AC020928.3	ENSG00000267353	19	36773712	36775908	q	19q	q13.12
AC020928.1	ENSG00000267254	19	36797518	36828115	q	19q	q13.12
ZNF790	ENSG00000197863	19	36817428	36850787	q	19q	q13.12
ZNF345	ENSG00000251247	19	36850361	36913029	q	19q	q13.12
ZNF829	ENSG00000185869	19	36888124	36916291	q	19q	q13.12
ZNF568	ENSG00000198453	19	36916329	36998700	q	19q	q13.12
ZNF420	ENSG00000197050	19	37007857	37130314	q	19q	q13.12
AC010632.1	ENSG00000267345	19	37075113	37078605	q	19q	q13.12
AC012309.1	ENSG00000267360	19	37093019	37210512	q	19q	q13.12
ZNF585A	ENSG00000196967	19	37106734	37172741	q	19q	q13.12
AC012309.2	ENSG00000267437	19	37128679	37141640	q	19q	q13.12
ZNF585B	ENSG00000245680	19	37181579	37218153	q	19q	q13.12
ZNF383	ENSG00000188283	19	37217926	37248738	q	19q	q13.12
LINC01535	ENSG00000226686	19	37251912	37265535	q	19q	q13.12
AC016590.1	ENSG00000267605	19	37265939	37271518	q	19q	q13.12
HKR1	ENSG00000181666	19	37312837	37369365	q	19q	q13.12
AC016590.3	ENSG00000276846	19	37314868	37315620	q	19q	q13.12
ZNF527	ENSG00000189164	19	37371061	37393066	q	19q	q13.12
ZNF569	ENSG00000196437	19	37411155	37469275	q	19q	q13.12
ZNF570	ENSG00000171827	19	37467585	37488652	q	19q	q13.12
ZNF793-AS1	ENSG00000266916	19	37497159	37507046	q	19q	q13.12
AC022148.2	ENSG00000267115	19	37503906	37504465	q	19q	q13.12
ZNF793	ENSG00000188227	19	37506939	37548762	q	19q	q13.12
AC022148.1	ENSG00000180458	19	37545470	37549171	q	19q	q13.12
ZNF571-AS1	ENSG00000267470	19	37548914	37587348	q	19q	q13.12
ZNF540	ENSG00000171817	19	37551406	37614097	q	19q	q13.12
ZNF571	ENSG00000180479	19	37554782	37594790	q	19q	q13.12
ZFP30	ENSG00000120784	19	37613749	37692337	q	19q	q13.12
ZNF781	ENSG00000196381	19	37667751	37692322	q	19q	q13.12
AC093227.2	ENSG00000267552	19	37689865	37719188	q	19q	q13.12
ZNF607	ENSG00000198182	19	37696363	37719790	q	19q	q13.12
AC093227.1	ENSG00000267152	19	37728586	37730643	q	19q	q13.12
ZNF573	ENSG00000189144	19	37735833	37817300	q	19q	
WDR87	ENSG00000171804	19	37884823	37906677	q	19q	q13.13
SIPA1L3	ENSG00000105738	19	37907228	38208372	q	19q	
AC011465.1	ENSG00000268764	19	38108500	38109533	q	19q	q13.13
DPF1	ENSG00000011332	19	38211006	38229714	q	19q	q13.2
SPINT2	ENSG00000167642	19	38244035	38292614	q	19q	q13.2
PPP1R14A	ENSG00000167641	19	38251237	38256591	q	19q	q13.2
AC011479.1	ENSG00000267748	19	38289151	38304910	q	19q	q13.2
C19orf33	ENSG00000167644	19	38304161	38305009	q	19q	q13.2
YIF1B	ENSG00000167645	19	38305104	38317273	q	19q	q13.2
KCNK6	ENSG00000099337	19	38319844	38332076	q	19q	q13.2
CATSPERG	ENSG00000099338	19	38335775	38370943	q	19q	q13.2
AC005625.1	ENSG00000266963	19	38361795	38362484	q	19q	q13.2
PSMD8	ENSG00000099341	19	38374536	38383824	q	19q	q13.2
GGN	ENSG00000179168	19	38384265	38388082	q	19q	q13.2
AC005789.1	ENSG00000267090	19	38385522	38386759	q	19q	q13.2
SPRED3	ENSG00000188766	19	38388421	38399587	q	19q	q13.2
FAM98C	ENSG00000130244	19	38403135	38409088	q	19q	q13.2
RASGRP4	ENSG00000171777	19	38409051	38426305	q	19q	q13.2
RYR1	ENSG00000196218	19	38433699	38587564	q	19q	q13.2
AC067969.2	ENSG00000269445	19	38526954	38528555	q	19q	q13.2
AC067969.1	ENSG00000268055	19	38535517	38537128	q	19q	q13.2
MAP4K1	ENSG00000104814	19	38587641	38618882	q	19q	q13.2
AC008649.1	ENSG00000267291	19	38596346	38601694	q	19q	q13.2
EIF3K	ENSG00000178982	19	38619082	38636955	q	19q	q13.2
ACTN4	ENSG00000130402	19	38647649	38731583	q	19q	q13.2
AC008649.2	ENSG00000267375	19	38683873	38693606	q	19q	q13.2
CAPN12	ENSG00000182472	19	38730187	38769904	q	19q	q13.2
AC022144.1	ENSG00000267892	19	38738284	38739863	q	19q	q13.2
LGALS7	ENSG00000205076	19	38770971	38773492	q	19q	q13.2
LGALS7B	ENSG00000178934	19	38789211	38791749	q	19q	q13.2
LGALS4	ENSG00000171747	19	38801671	38813364	q	19q	q13.2
ECH1	ENSG00000104823	19	38815422	38832005	q	19q	q13.2
AC008982.1	ENSG00000268083	19	38817471	38840178	q	19q	q13.2
AC104534.1	ENSG00000268756	19	38820166	38823223	q	19q	q13.2
HNRNPL	ENSG00000104824	19	38836388	38852347	q	19q	q13.2
RINL	ENSG00000187994	19	38867834	38878279	q	19q	q13.2
AC011455.1	ENSG00000269050	19	38870159	38873763	q	19q	q13.2
SIRT2	ENSG00000068903	19	38878555	38899862	q	19q	q13.2
NFKBIB	ENSG00000104825	19	38899700	38908893	q	19q	q13.2
CCER2	ENSG00000262484	19	38908980	38912158	q	19q	q13.2
SARS2	ENSG00000104835	19	38915266	38930896	q	19q	q13.2
AC011455.2	ENSG00000269547	19	38915404	38949855	q	19q	q13.2
MRPS12	ENSG00000128626	19	38930548	38933162	q	19q	q13.2
ERVK9-11	ENSG00000269486	19	38935297	38938632	q	19q	q13.2
FBXO17	ENSG00000269190	19	38941401	38975910	q	19q	q13.2
FBXO27	ENSG00000161243	19	38990714	39032785	q	19q	q13.2
AC010605.1	ENSG00000267992	19	39030436	39031323	q	19q	q13.2
ACP7	ENSG00000183760	19	39083913	39111493	q	19q	q13.2
PAK4	ENSG00000130669	19	39125770	39182816	q	19q	q13.2
AC011443.1	ENSG00000269172	19	39134882	39136463	q	19q	q13.2
NCCRP1	ENSG00000188505	19	39196961	39201884	q	19q	q13.2
SYCN	ENSG00000179751	19	39202831	39204266	q	19q	q13.2
IFNL3	ENSG00000197110	19	39243553	39245129	q	19q	q13.2
IFNL2	ENSG00000183709	19	39268514	39270092	q	19q	q13.2
IFNL1	ENSG00000182393	19	39296325	39298673	q	19q	q13.2
LRFN1	ENSG00000128011	19	39306568	39315336	q	19q	q13.2
GMFG	ENSG00000130755	19	39328353	39342372	q	19q	q13.2
AC011445.2	ENSG00000269246	19	39341773	39341945	q	19q	q13.2
SAMD4B	ENSG00000179134	19	39342396	39385710	q	19q	q13.2
PAF1	ENSG00000006712	19	39385852	39391195	q	19q	q13.2
MED29	ENSG00000063322	19	39391303	39400637	q	19q	q13.2
ZFP36	ENSG00000128016	19	39406813	39409412	q	19q	q13.2
PLEKHG2	ENSG00000090924	19	39412585	39428415	q	19q	q13.2
RPS16	ENSG00000105193	19	39433207	39435948	q	19q	q13.2
SUPT5H	ENSG00000196235	19	39436156	39476670	q	19q	q13.2
TIMM50	ENSG00000105197	19	39480412	39493785	q	19q	q13.2
DLL3	ENSG00000090932	19	39498895	39508481	q	19q	q13.2
SELENOV	ENSG00000186838	19	39515113	39520686	q	19q	q13.2
EID2B	ENSG00000176401	19	39530990	39532854	q	19q	q13.2
AC011500.3	ENSG00000269792	19	39532412	39534422	q	19q	q13.2
EID2	ENSG00000176396	19	39538705	39540333	q	19q	q13.2
LGALS13	ENSG00000105198	19	39602501	39607476	q	19q	q13.2
LGALS16	ENSG00000249861	19	39655894	39660647	q	19q	q13.2
AC005515.2	ENSG00000269460	19	39685244	39694577	q	19q	q13.2
LGALS14	ENSG00000006659	19	39704306	39709444	q	19q	q13.2
CLC	ENSG00000105205	19	39731250	39738028	q	19q	q13.2
LEUTX	ENSG00000213921	19	39776595	39786167	q	19q	q13.2
AC005393.1	ENSG00000276445	19	39812972	39813555	q	19q	q13.2
DYRK1B	ENSG00000105204	19	39825350	39834201	q	19q	q13.2
FBL	ENSG00000105202	19	39834458	39846414	q	19q	q13.2
FCGBP	ENSG00000275395	19	39863323	39934626	q	19q	q13.2
PSMC4	ENSG00000013275	19	39971005	39981441	q	19q	q13.2
ZNF546	ENSG00000187187	19	39984134	40021041	q	19q	q13.2
ZNF780B	ENSG00000128000	19	40028260	40056209	q	19q	q13.2
ZNF780A	ENSG00000197782	19	40069152	40090938	q	19q	q13.2
AC005614.1	ENSG00000269296	19	40090754	40094406	q	19q	q13.2
MAP3K10	ENSG00000130758	19	40191744	40215575	q	19q	q13.2
TTC9B	ENSG00000174521	19	40216058	40218399	q	19q	q13.2
CNTD2	ENSG00000105219	19	40222208	40226697	q	19q	q13.2
AKT2	ENSG00000105221	19	40230317	40285536	q	19q	q13.2
C19orf47	ENSG00000160392	19	40319536	40348527	q	19q	q13.2
PLD3	ENSG00000105223	19	40348456	40380439	q	19q	q13.2
HIPK4	ENSG00000160396	19	40379271	40390187	q	19q	q13.2
PRX	ENSG00000105227	19	40393768	40413366	q	19q	q13.2
SERTAD1	ENSG00000197019	19	40421592	40426025	q	19q	q13.2
AC010271.2	ENSG00000277453	19	40426115	40426702	q	19q	q13.2
SERTAD3	ENSG00000167565	19	40440844	40444705	q	19q	q13.2
AC010271.1	ENSG00000268366	19	40443436	40444087	q	19q	q13.2
BLVRB	ENSG00000090013	19	40447765	40465840	q	19q	q13.2
SPTBN4	ENSG00000160460	19	40466241	40576464	q	19q	q13.2
SHKBP1	ENSG00000160410	19	40576851	40591399	q	19q	q13.2
LTBP4	ENSG00000090006	19	40592883	40629818	q	19q	q13.2
NUMBL	ENSG00000105245	19	40665905	40690972	q	19q	q13.2
COQ8B	ENSG00000123815	19	40691529	40718207	q	19q	q13.2
ITPKC	ENSG00000086544	19	40717103	40740860	q	19q	q13.2
C19orf54	ENSG00000188493	19	40740856	40751553	q	19q	q13.2
SNRPA	ENSG00000077312	19	40750637	40765389	q	19q	q13.2
MIA-RAB4B	ENSG00000268975	19	40771648	40796943	q	19q	q13.2
MIA	ENSG00000261857	19	40771648	40777490	q	19q	q13.2
RAB4B	ENSG00000167578	19	40778216	40796938	q	19q	q13.2
RAB4B-EGLN2	ENSG00000171570	19	40778242	40808418	q	19q	q13.2
AC008537.4	ENSG00000282951	19	40779780	40796943	q	19q	q13.2
EGLN2	ENSG00000269858	19	40798996	40808433	q	19q	q13.2
AC008537.1	ENSG00000268797	19	40801297	40898282	q	19q	q13.2
AC008537.2	ENSG00000269843	19	40831221	40837210	q	19q	q13.2
CYP2A6	ENSG00000255974	19	40843538	40850447	q	19q	q13.2
CYP2A7	ENSG00000198077	19	40875439	40882752	q	19q	q13.2
CYP2B6	ENSG00000197408	19	40991250	41018398	q	19q	q13.2
CYP2A13	ENSG00000197838	19	41088472	41096195	q	19q	q13.2
CYP2F1	ENSG00000197446	19	41114432	41128366	q	19q	q13.2
CYP2S1	ENSG00000167600	19	41193049	41207539	q	19q	q13.2
AXL	ENSG00000167601	19	41219203	41261766	q	19q	q13.2
AC011510.1	ENSG00000269652	19	41221426	41222051	q	19q	q13.2
HNRNPUL1	ENSG00000105323	19	41262496	41307598	q	19q	q13.2
TGFB1	ENSG00000105329	19	41301587	41353911	q	19q	q13.2
CCDC97	ENSG00000142039	19	41310189	41324883	q	19q	q13.2
AC011462.1	ENSG00000255730	19	41350853	41425001	q	19q	q13.2
TMEM91	ENSG00000142046	19	41350911	41384083	q	19q	q13.2
B9D2	ENSG00000123810	19	41354421	41364173	q	19q	q13.2
EXOSC5	ENSG00000077348	19	41386374	41397479	q	19q	q13.2
BCKDHA	ENSG00000248098	19	41397460	41425005	q	19q	q13.2
AC011462.2	ENSG00000268475	19	41425359	41426237	q	19q	q13.2
B3GNT8	ENSG00000177191	19	41425359	41428730	q	19q	q13.2
DMAC2	ENSG00000105341	19	41431318	41440717	q	19q	q13.2
ERICH4	ENSG00000204978	19	41443158	41444765	q	19q	q13.2
PCAT19	ENSG00000267107	19	41454169	41500649	q	19q	q13.2
AC243960.3	ENSG00000268355	19	41531206	41532174	q	19q	q13.2
LINC01480	ENSG00000270164	19	41535183	41536904	q	19q	q13.2
AC243960.1	ENSG00000268027	19	41545192	41555462	q	19q	q13.2
CEACAM21	ENSG00000007129	19	41549518	41586844	q	19q	q13.2
CEACAM4	ENSG00000105352	19	41618971	41627074	q	19q	q13.2
CEACAM7	ENSG00000007306	19	41673307	41706976	q	19q	q13.2
CEACAM5	ENSG00000105388	19	41708585	41729798	q	19q	q13.2
AC243967.1	ENSG00000267881	19	41708612	41761282	q	19q	q13.2
CEACAM6	ENSG00000086548	19	41750977	41772208	q	19q	q13.2
AC243967.2	ENSG00000268833	19	41757898	41786893	q	19q	q13.2
CEACAM3	ENSG00000170956	19	41796437	41811553	q	19q	q13.2
AC243967.3	ENSG00000278239	19	41833686	41835950	q	19q	q13.2
LYPD4	ENSG00000273111	19	41837074	41844697	q	19q	q13.2
DMRTC2	ENSG00000142025	19	41844743	41852333	q	19q	q13.2
RPS19	ENSG00000105372	19	41859918	41872926	q	19q	q13.2
CD79A	ENSG00000105369	19	41877120	41881372	q	19q	q13.2
