GeneName	GeneID	chr	start	stop	arm	chr_arm	band
Ighv3-8	ENSMUSG00000076674	12	114322327	114322801	q	12q	qF1
Ighv8-1	ENSMUSG00000104115	12	114332796	114333086	q	12q	qF1
Ighv1-1	ENSMUSG00000103340	12	114351705	114351995	q	12q	qF1
Ighv13-2	ENSMUSG00000076671	12	114357759	114358218	q	12q	qF1
Ighv12-3	ENSMUSG00000076676	12	114366521	114366954	q	12q	qF1
Ighv6-3	ENSMUSG00000076677	12	114391712	114392169	q	12q	qF1
Ighv6-4	ENSMUSG00000094174	12	114406474	114406961	q	12q	qF1
Ighv6-5	ENSMUSG00000096407	12	114416596	114417053	q	12q	qF2
Ighv6-6	ENSMUSG00000076680	12	114434788	114435244	q	12q	qF2
Ighv6-7	ENSMUSG00000087582	12	114455626	114456083	q	12q	qF2
Ighv8-2	ENSMUSG00000102301	12	114462291	114462730	q	12q	qF2
Ighv1-2	ENSMUSG00000102524	12	114469075	114469535	q	12q	qF2
Ighv10-1	ENSMUSG00000095981	12	114479005	114479451	q	12q	qF2
Ighv1-3	ENSMUSG00000102641	12	114481615	114481916	q	12q	qF2
Ighv1-4	ENSMUSG00000095442	12	114487136	114487569	q	12q	qF2
Ighv10-2	ENSMUSG00000103875	12	114496003	114496300	q	12q	qF2
Ighv1-5	ENSMUSG00000096499	12	114513330	114513807	q	12q	qF2
Ighv10-3	ENSMUSG00000095700	12	114523441	114523905	q	12q	qF2
Ighv1-6	ENSMUSG00000103915	12	114532972	114533264	q	12q	qF2
Ighv1-7	ENSMUSG00000095200	12	114538495	114538965	q	12q	qF2
Ighv10-4	ENSMUSG00000104152	12	114547258	114547556	q	12q	qF2
Ighv1-8	ENSMUSG00000103667	12	114555610	114555902	q	12q	qF2
Ighv15-2	ENSMUSG00000076688	12	114564578	114565012	q	12q	qF2
Ighv1-9	ENSMUSG00000094694	12	114583569	114584002	q	12q	qF2
Ighv1-10	ENSMUSG00000102502	12	114597889	114598326	q	12q	qF2
Ighv1-11	ENSMUSG00000102888	12	114612243	114612675	q	12q	qF2
Ighv1-12	ENSMUSG00000095416	12	114615850	114616318	q	12q	qF2
Ighv1-13	ENSMUSG00000090765	12	114630680	114630973	q	12q	qF2
Ighv1-13	ENSMUSG00000102587	12	114630680	114631111	q	12q	qF2
Ighv1-14	ENSMUSG00000104422	12	114646572	114647056	q	12q	qF2
Ighv1-15	ENSMUSG00000103254	12	114657353	114657786	q	12q	qF2
Ighv1-16	ENSMUSG00000095554	12	114665872	114666165	q	12q	qF2
Ighv1-17-1	ENSMUSG00000102773	12	114671968	114672401	q	12q	qF2
Ighv1-17	ENSMUSG00000103790	12	114676749	114677181	q	12q	qF2
Ighv1-18	ENSMUSG00000076695	12	114682632	114683065	q	12q	qF2
Ighv1-19-1	ENSMUSG00000102806	12	114704147	114704580	q	12q	qF2
Ighv1-19	ENSMUSG00000096410	12	114708648	114709135	q	12q	qF2
Ighv1-20	ENSMUSG00000095761	12	114723772	114724205	q	12q	qF2
Ighv1-21-1	ENSMUSG00000102678	12	114736245	114736678	q	12q	qF2
Ighv1-21	ENSMUSG00000102654	12	114740408	114740841	q	12q	qF2
Ighv1-22	ENSMUSG00000094561	12	114746273	114746706	q	12q	qF2
Ighv1-23	ENSMUSG00000103290	12	114764450	114764883	q	12q	qF2
Ighv1-24	ENSMUSG00000094241	12	114772928	114773361	q	12q	qF2
Ighv1-25	ENSMUSG00000102952	12	114781409	114781834	q	12q	qF2
Ighv1-26	ENSMUSG00000094546	12	114788372	114788805	q	12q	qF2
Ighv1-27	ENSMUSG00000103395	12	114804616	114805041	q	12q	qF2
Ighv1-28	ENSMUSG00000102315	12	114809421	114809854	q	12q	qF2
Ighv1-29	ENSMUSG00000102512	12	114812321	114812745	q	12q	qF2
Ighv1-30	ENSMUSG00000102281	12	114817099	114817526	q	12q	qF2
Ighv1-31	ENSMUSG00000096649	12	114829264	114829697	q	12q	qF2
Ighv1-32	ENSMUSG00000102656	12	114835223	114835656	q	12q	qF2
Ighv1-33	ENSMUSG00000102942	12	114843651	114844083	q	12q	qF2
Ighv1-34	ENSMUSG00000093955	12	114851190	114851660	q	12q	qF2
Ighv1-35	ENSMUSG00000103554	12	114875304	114875737	q	12q	qF2
Ighv1-36	ENSMUSG00000094051	12	114879888	114880321	q	12q	qF2
Ighv1-37	ENSMUSG00000095923	12	114896238	114896671	q	12q	qF2
Ighv1-38	ENSMUSG00000103873	12	114910011	114910443	q	12q	qF2
Ighv1-39	ENSMUSG00000095130	12	114914599	114915032	q	12q	qF2
Ighv1-40	ENSMUSG00000102991	12	114924941	114925368	q	12q	qF2
Ighv1-41	ENSMUSG00000102535	12	114932371	114932782	q	12q	qF2
Ighv1-42	ENSMUSG00000094652	12	114937113	114937544	q	12q	qF2
Ighv1-43	ENSMUSG00000095859	12	114945950	114946383	q	12q	qF2
Ighv1-44	ENSMUSG00000103300	12	114963380	114963813	q	12q	qF2
Ighv1-45	ENSMUSG00000102528	12	114970055	114970488	q	12q	qF2
Ighv1-46	ENSMUSG00000102928	12	114977693	114978126	q	12q	qF2
Ighv1-47	ENSMUSG00000076709	12	114991108	114991580	q	12q	qF2
Ighv8-3	ENSMUSG00000103990	12	115003418	115003712	q	12q	qF2
Ighv8-4	ENSMUSG00000096355	12	115024026	115024459	q	12q	qF2
Ighv1-48	ENSMUSG00000102453	12	115038227	115038520	q	12q	qF2
Ighv1-49	ENSMUSG00000076710	12	115055223	115055656	q	12q	qF2
Ighv8-5	ENSMUSG00000102364	12	115067560	115068002	q	12q	qF2
Ighv1-50	ENSMUSG00000094198	12	115119748	115120219	q	12q	qF2
Ighv1-51	ENSMUSG00000104176	12	115131369	115131801	q	12q	qF2
Ighv1-52	ENSMUSG00000095204	12	115145487	115145919	q	12q	qF2
Ighv1-53	ENSMUSG00000093894	12	115158403	115158835	q	12q	qF2
Ighv8-6	ENSMUSG00000094505	12	115165777	115166220	q	12q	qF2
Ighv1-54	ENSMUSG00000094787	12	115193675	115194134	q	12q	qF2
Ighv1-55	ENSMUSG00000095589	12	115208095	115208591	q	12q	qF2
Ighv1-56	ENSMUSG00000094862	12	115242802	115243235	q	12q	qF2
Ighv8-7	ENSMUSG00000102381	12	115258136	115258432	q	12q	qF2
Gm30948	ENSMUSG00000103168	12	115262684	115287908	q	12q	qF2
Ighv1-57	ENSMUSG00000102295	12	115268424	115268856	q	12q	qF2
Ighv8-8	ENSMUSG00000104452	12	115294062	115294504	q	12q	qF2
Ighv1-58	ENSMUSG00000095889	12	115312166	115312599	q	12q	qF2
Ighv1-59	ENSMUSG00000095197	12	115335082	115335514	q	12q	qF2
Ighv1-60	ENSMUSG00000104320	12	115344537	115345020	q	12q	qF2
Ighv1-61	ENSMUSG00000094087	12	115359140	115359572	q	12q	qF2
Ighv1-62	ENSMUSG00000102765	12	115371986	115372433	q	12q	qF2
Ighv1-62-1	ENSMUSG00000102313	12	115386697	115387128	q	12q	qF2
Gm19331	ENSMUSG00000102332	12	115386846	115397688	q	12q	qF2
Gm37511	ENSMUSG00000104373	12	115404431	115404724	q	12q	qF2
Gm38184	ENSMUSG00000103470	12	115412927	115413123	q	12q	qF2
Ighv1-62-2	ENSMUSG00000096078	12	115446409	115446869	q	12q	qF2
Ighv1-62-3	ENSMUSG00000096767	12	115460999	115461485	q	12q	qF2
Ighv8-9	ENSMUSG00000095117	12	115468332	115468780	q	12q	qF2
Ighv1-63	ENSMUSG00000096672	12	115495625	115496058	q	12q	qF2
Ighv1-64	ENSMUSG00000094088	12	115507545	115508031	q	12q	qF2
Ighv8-10	ENSMUSG00000106325	12	115519340	115519782	q	12q	qF2
Ighv1-65	ENSMUSG00000104593	12	115532056	115532485	q	12q	qF2
Ighv8-11	ENSMUSG00000095170	12	115567149	115567591	q	12q	qF2
Ighv1-66	ENSMUSG00000095519	12	115593110	115593591	q	12q	qF2
Ighv1-67	ENSMUSG00000095863	12	115603940	115604376	q	12q	qF2
Ighv1-68	ENSMUSG00000105582	12	115611340	115611633	q	12q	qF2
Ighv1-69	ENSMUSG00000094502	12	115623161	115623595	q	12q	qF2
Ighv8-12	ENSMUSG00000076731	12	115647945	115648387	q	12q	qF2
Ighv1-70	ENSMUSG00000106601	12	115691889	115692322	q	12q	qF2
Ighv1-71	ENSMUSG00000096577	12	115742205	115742647	q	12q	qF2
Ighv1-72	ENSMUSG00000096074	12	115757984	115758461	q	12q	qF2
Ighv8-13	ENSMUSG00000076733	12	115765333	115765635	q	12q	qF2
Ighv1-73	ENSMUSG00000106599	12	115790593	115791027	q	12q	qF2
Ighv1-74	ENSMUSG00000094124	12	115802648	115803080	q	12q	qF2
Ighv8-14	ENSMUSG00000091087	12	115808427	115808860	q	12q	qF2
Ighv1-75	ENSMUSG00000096020	12	115833950	115834418	q	12q	qF2
Ighv8-15	ENSMUSG00000104542	12	115844016	115844309	q	12q	qF2
Ighv1-76	ENSMUSG00000093896	12	115847881	115848331	q	12q	qF2
Ighv8-16	ENSMUSG00000106482	12	115858008	115858301	q	12q	qF2
Ighv1-77	ENSMUSG00000096452	12	115861867	115862355	q	12q	qF2
Ighv1-78	ENSMUSG00000096326	12	115868773	115869227	q	12q	qF2
Gm42643	ENSMUSG00000106645	12	115881779	115882057	q	12q	qF2
Ighv1-79	ENSMUSG00000105123	12	115888096	115888528	q	12q	qF2
Ighv1-80	ENSMUSG00000094075	12	115912344	115912776	q	12q	qF2
Ighv1-81	ENSMUSG00000094689	12	115920279	115920712	q	12q	qF2
Gm42990	ENSMUSG00000106434	12	115933180	115933491	q	12q	qF2
Ighv1-82	ENSMUSG00000095127	12	115952538	115953005	q	12q	qF2
Ighv1-83	ENSMUSG00000105757	12	115963817	115964250	q	12q	qF2
Ighv1-84	ENSMUSG00000094940	12	115980702	115981134	q	12q	qF2
Ighv1-85	ENSMUSG00000096150	12	116000028	116000461	q	12q	qF2
Ighv1-86	ENSMUSG00000105605	12	116009659	116010093	q	12q	qF2
Zfp386	ENSMUSG00000042063	12	116047724	116063360	q	12q	qF2
Vipr2	ENSMUSG00000011171	12	116077726	116146261	q	12q	qF2
Gm20658	ENSMUSG00000093765	12	116102769	116138648	q	12q	qF2
Wdr60	ENSMUSG00000042050	12	116206262	116263022	q	12q	qF2
Gm11027	ENSMUSG00000078984	12	116275386	116275612	q	12q	qF2
Gm48079	ENSMUSG00000113527	12	116279682	116280231	q	12q	qF2
Esyt2	ENSMUSG00000021171	12	116281196	116391050	q	12q	qF2
D430020J02Rik	ENSMUSG00000112980	12	116401947	116405210	q	12q	qF2
Ncapg2	ENSMUSG00000042029	12	116405402	116463731	q	12q	qF2
Ptprn2	ENSMUSG00000056553	12	116485720	117276849	q	12q	qF2
Gm10421	ENSMUSG00000099907	12	117144530	117151651	q	12q	qF2
Gm5441	ENSMUSG00000101930	12	117234521	117337022	q	12q	qF2
Rapgef5	ENSMUSG00000041992	12	117516479	117759737	q	12q	qF2
A930023M06Rik	ENSMUSG00000113575	12	117602039	117603763	q	12q	qF2
Cdca7l	ENSMUSG00000021175	12	117804289	117878706	q	12q	qF2
Dnah11	ENSMUSG00000018581	12	117877982	118199043	q	12q	qF2
Gm49602	ENSMUSG00000113831	12	118231595	118234564	q	12q	qF2
Sp4	ENSMUSG00000025323	12	118234933	118301440	q	12q	qF2
D230030E09Rik	ENSMUSG00000113875	12	118518297	118530193	q	12q	qF2
Sp8	ENSMUSG00000048562	12	118846329	118852576	q	12q	qF2
Abcb5	ENSMUSG00000072791	12	118867824	118966421	q	12q	qF2
Itgb8	ENSMUSG00000025321	12	119158022	119238802	q	12q	qF2
Macc1	ENSMUSG00000041886	12	119314270	119469987	q	12q	qF2
Gm48681	ENSMUSG00000114186	12	119564371	119567251	q	12q	qF2
Tmem196	ENSMUSG00000048004	12	119945822	120021246	q	12q	qF2
Gm46400	ENSMUSG00000113784	13	3116916	3119562	q	13q	qA1
Gm40653	ENSMUSG00000113271	13	3273235	3282998	q	13q	qA1
Gm48530	ENSMUSG00000112968	13	3325296	3358455	q	13q	qA1
2810429I04Rik	ENSMUSG00000097709	13	3478230	3501393	q	13q	qA1
Gdi2	ENSMUSG00000021218	13	3538063	3567871	q	13q	qA1
Tasor2	ENSMUSG00000033799	13	3566035	3611108	q	13q	qA1
Asb13	ENSMUSG00000033781	13	3634032	3653822	q	13q	qA1
Gm47695	ENSMUSG00000113759	13	3759825	3781203	q	13q	qA1
Gm35190	ENSMUSG00000113259	13	3762282	3766722	q	13q	qA1
Calml3	ENSMUSG00000063130	13	3802896	3804316	q	13q	qA1
Gm40655	ENSMUSG00000114091	13	3825519	3843909	q	13q	qA1
Calm4	ENSMUSG00000033765	13	3837757	3838673	q	13q	qA1
Calm5	ENSMUSG00000099269	13	3854173	3854761	q	13q	qA1
Net1	ENSMUSG00000021215	13	3882018	3918220	q	13q	qA1
Tubal3	ENSMUSG00000021216	13	3918274	3935277	q	13q	qA1
Ucn3	ENSMUSG00000044988	13	3940688	3945349	q	13q	qA1
Akr1c14	ENSMUSG00000033715	13	4049011	4090688	q	13q	qA1
Gm47904	ENSMUSG00000113788	13	4091286	4092636	q	13q	qA1
Akr1c18	ENSMUSG00000021214	13	4132615	4150654	q	13q	qA1
Gm47925	ENSMUSG00000113744	13	4166503	4172845	q	13q	qA1
Akr1c13	ENSMUSG00000021213	13	4191150	4205596	q	13q	qA1
Akr1c19	ENSMUSG00000071551	13	4228700	4252843	q	13q	qA1
Akr1c12	ENSMUSG00000021211	13	4268176	4279433	q	13q	qA1
Akr1c6	ENSMUSG00000021210	13	4434306	4457877	q	13q	qA1
Gm48010	ENSMUSG00000113214	13	4465680	4466566	q	13q	qA1
Akr1c20	ENSMUSG00000054757	13	4486849	4523345	q	13q	qA1
Akr1c21	ENSMUSG00000021207	13	4574075	4586541	q	13q	qA1
Akr1e1	ENSMUSG00000045410	13	4590750	4609174	q	13q	qA1
Gm40658	ENSMUSG00000113717	13	4643907	4749064	q	13q	qA1
Gm5444	ENSMUSG00000053499	13	4771651	4836485	q	13q	qA1
Gm47450	ENSMUSG00000113866	13	4915714	4943052	q	13q	qA1
Gm40660	ENSMUSG00000114098	13	5454909	5560329	q	13q	qA1
Gm35330	ENSMUSG00000114053	13	5539279	5724510	q	13q	qA1
1700016G22Rik	ENSMUSG00000100625	13	5855508	5858092	q	13q	qA1
Klf6	ENSMUSG00000000078	13	5861482	5870394	q	13q	qA1
Gm47507	ENSMUSG00000113757	13	5887109	5928045	q	13q	qA1
Gm46401	ENSMUSG00000113017	13	5915793	6014285	q	13q	qA1
Gm47514	ENSMUSG00000113054	13	6024533	6029004	q	13q	qA1
Gm47548	ENSMUSG00000113483	13	6073113	6073782	q	13q	qA1
Gm47549	ENSMUSG00000113765	13	6269108	6277026	q	13q	qA1
Gm35615	ENSMUSG00000114097	13	6280378	6294714	q	13q	qA1
Gm28465	ENSMUSG00000101540	13	6395716	6398740	q	13q	qA1
Pitrm1	ENSMUSG00000021193	13	6548149	6580515	q	13q	qA1
Pfkp	ENSMUSG00000021196	13	6579768	6648777	q	13q	qA1
Gm40662	ENSMUSG00000114017	13	6995654	7076316	q	13q	qA1
Gm40663	ENSMUSG00000113241	13	7139127	7175925	q	13q	qA1
Gm36074	ENSMUSG00000113225	13	7446509	7465343	q	13q	qA1
Gm48257	ENSMUSG00000114126	13	8199247	8200494	q	13q	qA1
Adarb2	ENSMUSG00000052551	13	8202866	8768747	q	13q	qA1
Wdr37	ENSMUSG00000021147	13	8802968	8871909	q	13q	qA1
Idi1	ENSMUSG00000058258	13	8885501	8892451	q	13q	qA1
Gm9745	ENSMUSG00000021148	13	8941575	8948231	q	13q	qA1
Idi2	ENSMUSG00000033520	13	8952863	8960945	q	13q	qA1
Gtpbp4	ENSMUSG00000021149	13	8966331	8996083	q	13q	qA1
Gm36264	ENSMUSG00000113543	13	9001432	9076451	q	13q	qA1
Larp4b	ENSMUSG00000033499	13	9093881	9174451	q	13q	qA1
Gm48825	ENSMUSG00000113455	13	9268684	9274143	q	13q	qA1
Dip2c	ENSMUSG00000048264	13	9276528	9668928	q	13q	qA1
Gm36423	ENSMUSG00000114138	13	9684226	9689544	q	13q	qA1
Zmynd11	ENSMUSG00000021156	13	9684833	9765330	q	13q	qA1
Gm47802	ENSMUSG00000113885	13	9733897	9738234	q	13q	qA1
Chrm3	ENSMUSG00000046159	13	9875486	10360847	q	13q	qA1
Gm47405	ENSMUSG00000113680	13	10064758	10070866	q	13q	qA1
Gm47404	ENSMUSG00000113261	13	10175784	10180807	q	13q	qA1
Gm26861	ENSMUSG00000097009	13	10357595	10797502	q	13q	qA1
Gm47407	ENSMUSG00000113758	13	10517687	10538811	q	13q	qA1
Gm36525	ENSMUSG00000113243	13	10539738	10557707	q	13q	qA1
Gm47408	ENSMUSG00000114134	13	10700161	10830778	q	13q	qA1
Gm47486	ENSMUSG00000113673	13	10974423	10979945	q	13q	qA1
Ryr2	ENSMUSG00000021313	13	11553102	12106945	q	13q	qA1
Mtr	ENSMUSG00000021311	13	12182712	12258113	q	13q	qA1
Actn2	ENSMUSG00000052374	13	12269426	12340760	q	13q	qA1
Heatr1	ENSMUSG00000050244	13	12395027	12440289	q	13q	qA1
Lgals8	ENSMUSG00000057554	13	12439415	12464944	q	13q	qA1
Edaradd	ENSMUSG00000095105	13	12472632	12520438	q	13q	qA1
Gm30239	ENSMUSG00000114115	13	12540143	12562716	q	13q	qA1
Ero1lb	ENSMUSG00000057069	13	12565874	12611396	q	13q	qA1
Prl2c3	ENSMUSG00000056457	13	12790816	12800079	q	13q	qA1
Prl2c2	ENSMUSG00000079092	13	12996125	13005383	q	13q	qA1
Gm48544	ENSMUSG00000113049	13	13034858	13038936	q	13q	qA1
Prl2c5	ENSMUSG00000055360	13	13182715	13191923	q	13q	qA1
Gpr137b	ENSMUSG00000021306	13	13357620	13394014	q	13q	qA1
Nid1	ENSMUSG00000005397	13	13437551	13512269	q	13q	qA1
Gm48682	ENSMUSG00000113380	13	13474343	13482405	q	13q	qA1
Lyst	ENSMUSG00000019726	13	13590397	13778803	q	13q	qA1
Gng4	ENSMUSG00000021303	13	13784059	13827896	q	13q	qA1
Gm47882	ENSMUSG00000113811	13	13862534	13893979	q	13q	qA1
Gm47884	ENSMUSG00000113310	13	13953219	13954338	q	13q	qA1
B3galnt2	ENSMUSG00000039242	13	13954469	13999103	q	13q	qA1
Tbce	ENSMUSG00000039233	13	13997949	14039638	q	13q	qA1
Ggps1	ENSMUSG00000021302	13	14050659	14063488	q	13q	qA1
Arid4b	ENSMUSG00000039219	13	14063232	14199603	q	13q	qA1
Gm48027	ENSMUSG00000113775	13	14171053	14174488	q	13q	qA1
Hecw1	ENSMUSG00000021301	13	14226438	14523228	q	13q	qA1
Gm30893	ENSMUSG00000113654	13	14521486	14525016	q	13q	qA1
Mrpl32	ENSMUSG00000015672	13	14608184	14613165	q	13q	qA1
Psma2	ENSMUSG00000015671	13	14613240	14674236	q	13q	qA1
AW209491	ENSMUSG00000039182	13	14630154	14639096	q	13q	qA1
Gm20043	ENSMUSG00000113410	13	15375624	15413100	q	13q	qA1
Gm6556	ENSMUSG00000097806	13	15440302	15463736	q	13q	qA1
Gm26645	ENSMUSG00000097684	13	15459980	15461295	q	13q	qA1
Gli3	ENSMUSG00000021318	13	15463235	15730026	q	13q	qA1
4933412O06Rik	ENSMUSG00000113960	13	15781664	15802630	q	13q	qA1
A530046M15Rik	ENSMUSG00000113338	13	15807243	15827537	q	13q	qA1
Gm31450	ENSMUSG00000114057	13	15931682	15934681	q	13q	qA1
Inhba	ENSMUSG00000041324	13	16011851	16031621	q	13q	qA1
Gm48444	ENSMUSG00000113224	13	16025382	16032275	q	13q	qA1
Gm48491	ENSMUSG00000113038	13	16273191	16277838	q	13q	qA1
Gm48492	ENSMUSG00000113322	13	16368944	16373180	q	13q	qA2
Sugct	ENSMUSG00000055137	13	16857472	17695553	q	13q	qA2
Gm48503	ENSMUSG00000113851	13	16937609	16947045	q	13q	qA2
Mplkip	ENSMUSG00000012429	13	17695192	17699748	q	13q	qA2
Cdk13	ENSMUSG00000041297	13	17710315	17805097	q	13q	qA2
Rala	ENSMUSG00000008859	13	17880571	17944239	q	13q	qA2
Gm48754	ENSMUSG00000113100	13	17932386	17938434	q	13q	qA2
Yae1d1	ENSMUSG00000075054	13	17981330	17993349	q	13q	qA2
Gm48799	ENSMUSG00000113847	13	18002310	18008344	q	13q	qA2
4930448F12Rik	ENSMUSG00000113470	13	18084947	18100202	q	13q	qA2
Pou6f2	ENSMUSG00000009734	13	18121098	18397686	q	13q	qA2
Gm48829	ENSMUSG00000114118	13	18640257	18645349	q	13q	qA2
Vps41	ENSMUSG00000041236	13	18717286	18866811	q	13q	qA2
Amph	ENSMUSG00000021314	13	18948205	19150921	q	13q	qA2
Gm47658	ENSMUSG00000113576	13	18971702	18974997	q	13q	qA2
Gm47661	ENSMUSG00000114080	13	19029940	19057896	q	13q	qA2
Gm31887	ENSMUSG00000105715	13	19162036	19193558	q	13q	qA2
Tcrg-V7	ENSMUSG00000076744	13	19178024	19178492	q	13q	qA2
Tcrg-V4	ENSMUSG00000076745	13	19184974	19185506	q	13q	qA2
Tcrg-V6	ENSMUSG00000076746	13	19190356	19190929	q	13q	qA2
Tcrg-V5	ENSMUSG00000076747	13	19192278	19192725	q	13q	qA2
Trgj1	ENSMUSG00000104962	13	19210343	19210402	q	13q	qA2
Tcrg-C1	ENSMUSG00000076749	13	19214103	19217024	q	13q	qA2
Tcrg-V3	ENSMUSG00000076750	13	19242845	19243301	q	13q	qA2
Trgj3	ENSMUSG00000104630	13	19257117	19257176	q	13q	qA2
Tcrg-C3	ENSMUSG00000091682	13	19260884	19263528	q	13q	qA2
Tcrg-C2	ENSMUSG00000076752	13	19304649	19307551	q	13q	qA2
Trgj2	ENSMUSG00000105830	13	19311245	19311304	q	13q	qA2
Trgv2	ENSMUSG00000076754	13	19336573	19337167	q	13q	qA2
Tcrg-V1	ENSMUSG00000076755	13	19339989	19340454	q	13q	qA2
Trgj4	ENSMUSG00000098799	13	19342152	19342212	q	13q	qA2
Tcrg-C4	ENSMUSG00000076757	13	19344558	19352756	q	13q	qA2
Stard3nl	ENSMUSG00000003062	13	19357676	19395795	q	13q	qA2
9330199G10Rik	ENSMUSG00000114189	13	19462847	19504367	q	13q	qA2
Epdr1	ENSMUSG00000002808	13	19591706	19619927	q	13q	qA2
Sfrp4	ENSMUSG00000021319	13	19623104	19632994	q	13q	qA2
Nme8	ENSMUSG00000041138	13	19645078	19697794	q	13q	qA2
Gpr141b	ENSMUSG00000047462	13	19727426	19732951	q	13q	qA2
Gpr141	ENSMUSG00000053101	13	19749682	19824257	q	13q	qA2
Elmo1	ENSMUSG00000041112	13	20090596	20608353	q	13q	qA2
Gm32036	ENSMUSG00000113313	13	20445286	20473490	q	13q	qA2
Gm47664	ENSMUSG00000113183	13	20499888	20501227	q	13q	qA2
Aoah	ENSMUSG00000021322	13	20794113	21036617	q	13q	qA2
Olfr1370	ENSMUSG00000042869	13	21069334	21074947	q	13q	qA2
Olfr1369-ps1	ENSMUSG00000060404	13	21111483	21119095	q	13q	qA2
Olfr263	ENSMUSG00000071522	13	21129639	21136296	q	13q	qA2
Olfr1368	ENSMUSG00000045474	13	21141882	21145867	q	13q	qA2
Gm47806	ENSMUSG00000113104	13	21177187	21187556	q	13q	qA2
Trim27	ENSMUSG00000021326	13	21179445	21194724	q	13q	qA2
Gpx5	ENSMUSG00000004344	13	21286429	21292731	q	13q	qA3.1
Gpx6	ENSMUSG00000004341	13	21312125	21319624	q	13q	qA3.1
Olfr1367	ENSMUSG00000045508	13	21346910	21347964	q	13q	qA3.1
Zscan12	ENSMUSG00000036721	13	21362820	21372289	q	13q	qA3.1
Zkscan3	ENSMUSG00000021327	13	21387003	21402755	q	13q	qA3.1
Pgbd1	ENSMUSG00000055313	13	21421275	21441058	q	13q	qA3.1
4930470G03Rik	ENSMUSG00000085788	13	21440471	21445934	q	13q	qA3.1
Zscan26	ENSMUSG00000022228	13	21442180	21453730	q	13q	qA3.1
Nkapl	ENSMUSG00000059395	13	21467047	21468509	q	13q	qA3.1
Gm40828	ENSMUSG00000114702	13	21477615	21485049	q	13q	qA3.1
Zkscan4	ENSMUSG00000054931	13	21478907	21485507	q	13q	qA3.1
AK157302	ENSMUSG00000078139	13	21495223	21497146	q	13q	qA3.1
Gm11273	ENSMUSG00000079941	13	21501029	21501418	q	13q	qA3.1
Zkscan8	ENSMUSG00000063894	13	21513222	21531120	q	13q	qA3.1
Olfr1366	ENSMUSG00000048996	13	21535113	21542808	q	13q	qA3.1
Olfr1535	ENSMUSG00000054890	13	21553894	21559893	q	13q	qA3.1
Olfr1364	ENSMUSG00000046016	13	21571813	21581759	q	13q	qA3.1
Olfr1362	ENSMUSG00000051258	13	21610978	21614022	q	13q	qA3.1
Olfr11	ENSMUSG00000036658	13	21636623	21642518	q	13q	qA3.1
Olfr1361	ENSMUSG00000049737	13	21656880	21663386	q	13q	qA3.1
Olfr1360	ENSMUSG00000108534	13	21673431	21677405	q	13q	qA3.1
Olfr1359	ENSMUSG00000108674	13	21698111	21706833	q	13q	qA3.1
Hist1h2bl	ENSMUSG00000094338	13	21715763	21716143	q	13q	qA3.1
Hist1h2ai	ENSMUSG00000071516	13	21716422	21716814	q	13q	qA3.1
Hist1h3h	ENSMUSG00000101355	13	21717659	21718069	q	13q	qA3.1
Hist1h2bm	ENSMUSG00000114279	13	21722044	21722567	q	13q	qA3.1
Hist1h4j	ENSMUSG00000067455	13	21735064	21735837	q	13q	qA3.1
Hist1h4k	ENSMUSG00000064288	13	21750194	21750505	q	13q	qA3.1
Hist1h2ak	ENSMUSG00000063021	13	21753435	21753827	q	13q	qA3.1
Hist1h2bn	ENSMUSG00000095217	13	21754123	21754503	q	13q	qA3.1
Gm11274	ENSMUSG00000085331	13	21769125	21770476	q	13q	qA3.1
Hist1h1b	ENSMUSG00000058773	13	21779883	21780625	q	13q	qA3.1
Hist1h3i	ENSMUSG00000101972	13	21782960	21783370	q	13q	qA3.1
Hist1h2an	ENSMUSG00000069309	13	21786826	21787218	q	13q	qA3.1
Hist1h2bp	ENSMUSG00000069308	13	21787461	21789213	q	13q	qA3.1
Hist1h2bq	ENSMUSG00000069307	13	21806612	21810197	q	13q	qA3.1
Hist1h2ao	ENSMUSG00000094248	13	21810465	21810944	q	13q	qA3.1
Hist1h4m	ENSMUSG00000069306	13	21811746	21812147	q	13q	qA3.1
Hist1h4n	ENSMUSG00000069305	13	21831767	21832196	q	13q	qA3.1
Hist1h2ap	ENSMUSG00000094777	13	21833026	21833507	q	13q	qA3.1
Hist1h2br	ENSMUSG00000069303	13	21833743	21837530	q	13q	qA3.1
Gm11280	ENSMUSG00000085393	13	21940374	21945197	q	13q	qA3.1
Zfp184	ENSMUSG00000006720	13	21945094	21960779	q	13q	qA3.1
Pom121l2	ENSMUSG00000016982	13	21981194	21988734	q	13q	qA3.1
Prss16	ENSMUSG00000006179	13	22002173	22009742	q	13q	qA3.1
Gm11290	ENSMUSG00000085827	13	22014468	22020738	q	13q	qA3.1
Gm11292	ENSMUSG00000043145	13	22026699	22032196	q	13q	qA3.1
Hist1h2ah	ENSMUSG00000069302	13	22035164	22035568	q	13q	qA3.1
Hist1h2bk	ENSMUSG00000062727	13	22035870	22036345	q	13q	qA3.1
Hist1h4i	ENSMUSG00000060639	13	22040636	22041362	q	13q	qA3.1
Hist1h2ag	ENSMUSG00000069301	13	22042460	22042944	q	13q	qA3.1
Hist1h2bj	ENSMUSG00000069300	13	22043214	22043676	q	13q	qA3.1
Vmn1r188	ENSMUSG00000069299	13	22084440	22095916	q	13q	qA3.1
Vmn1r189	ENSMUSG00000099611	13	22099762	22105824	q	13q	qA3.1
