GeneName	GeneID	chr	start	stop	arm	chr_arm	band
PKM	ENSG00000067225	15	72491370	72524164	q	15q	q23
ARIH1	ENSG00000166233	15	72766667	72879692	q	15q	q24.1
NPTN	ENSG00000156642	15	73852355	73926475	q	15q	q24.1
CD276	ENSG00000103855	15	73976307	74006859	q	15q	q24.1
UBL7	ENSG00000138629	15	74738318	74753523	q	15q	q24.1
CLK3	ENSG00000179335	15	74890841	74932057	q	15q	q24.1
ULK3	ENSG00000140474	15	75128457	75135687	q	15q	q24.1
SCAMP2	ENSG00000140497	15	75136071	75165706	q	15q	q24.1
FAM219B	ENSG00000178761	15	75192328	75199462	q	15q	q24.1
COX5A	ENSG00000178741	15	75212132	75230509	q	15q	q24.2
PTPN9	ENSG00000169410	15	75759462	75871630	q	15q	q24.2
FBXO22	ENSG00000167196	15	76196200	76227609	q	15q	q24.2
ETFA	ENSG00000140374	15	76507696	76603813	q	15q	
SCAPER	ENSG00000140386	15	76640526	77197785	q	15q	q24.3
RCN2	ENSG00000117906	15	77223960	77242601	q	15q	q24.3
TSPAN3	ENSG00000140391	15	77336359	77376326	q	15q	q24.3
PEAK1	ENSG00000173517	15	77400471	77712486	q	15q	q24.3
HMG20A	ENSG00000140382	15	77712754	77777949	q	15q	q24.3
IDH3A	ENSG00000166411	15	78423840	78464291	q	15q	q25.1
ACSBG1	ENSG00000103740	15	78459810	78538030	q	15q	q25.1
WDR61	ENSG00000140395	15	78570177	78592136	q	15q	q25.1
IREB2	ENSG00000136381	15	78729773	78793798	q	15q	q25.1
MORF4L1	ENSG00000185787	15	79102829	79190475	q	15q	q25.1
CTSH	ENSG00000103811	15	79213400	79241916	q	15q	q25.1
ZFAND6	ENSG00000086666	15	80351910	80430735	q	15q	q25.1
ARNT2	ENSG00000172379	15	80696692	80890278	q	15q	q25.1
MESDC2	ENSG00000117899	15	81239667	81282219	q	15q	q25.1
RP11-382A20.5	ENSG00000259805	15	83594636	83772195	q	15q	q25.2
RP11-382A20.7	ENSG00000260608	15	83681413	83730597	q	15q	q25.2
TM6SF1	ENSG00000136404	15	83776159	83813606	q	15q	q25.2
HDGFRP3	ENSG00000166503	15	83784320	83876770	q	15q	q25.2
SH3GL3	ENSG00000140600	15	84115980	84287495	q	15q	q25.2
SEC11A	ENSG00000140612	15	85212775	85259947	q	15q	q25.3
ZNF592	ENSG00000166716	15	85291866	85349659	q	15q	q25.3
PDE8A	ENSG00000073417	15	85523671	85682376	q	15q	q25.3
AKAP13	ENSG00000170776	15	85923802	86292586	q	15q	q25.3
MRPL46	ENSG00000259494	15	89002707	89010650	q	15q	q25.3
MFGE8	ENSG00000140545	15	89441916	89456642	q	15q	q26.1
ABHD2	ENSG00000140526	15	89630690	89745591	q	15q	q26.1
POLG	ENSG00000140521	15	89859534	89878092	q	15q	q26.1
AP3S2	ENSG00000157823	15	90373831	90437574	q	15q	q26.1
C15orf38-AP3S2	ENSG00000250021	15	90377540	90456114	q	15q	q26.1
C15orf38	ENSG00000242498	15	90443159	90456188	q	15q	q26.1
ZNF710	ENSG00000140548	15	90544624	90625438	q	15q	q26.1
IDH2	ENSG00000182054	15	90626277	90645736	q	15q	q26.1
CIB1	ENSG00000185043	15	90773207	90777279	q	15q	q26.1
IQGAP1	ENSG00000140575	15	90931450	91045475	q	15q	q26.1
MAN2A2	ENSG00000196547	15	91445448	91465814	q	15q	q26.1
UNC45A	ENSG00000140553	15	91473410	91497323	q	15q	q26.1
AC068831.6	ENSG00000258384	15	91495469	91498455	q	15q	q26.1
SLCO3A1	ENSG00000176463	15	92396925	92715665	q	15q	q26.1
RP11-152L20.3	ENSG00000260661	15	92691982	92874267	q	15q	q26.1
FAM174B	ENSG00000185442	15	93160673	93353114	q	15q	q26.1
CHD2	ENSG00000173575	15	93426526	93571237	q	15q	q26.1
IGF1R	ENSG00000140443	15	99192200	99507759	q	15q	q26.3
LRRC28	ENSG00000168904	15	99791567	99930934	q	15q	q26.3
MEF2A	ENSG00000068305	15	100017370	100256671	q	15q	q26.3
ADAMTS17	ENSG00000140470	15	100511794	100882210	q	15q	q26.3
LRRK1	ENSG00000154237	15	101459420	101610317	q	15q	q26.3
CHSY1	ENSG00000131873	15	101715928	101792137	q	15q	q26.3
RP11-299G20.2	ENSG00000259172	15	101835624	101845942	q	15q	q26.3
PCSK6	ENSG00000140479	15	101840818	102065405	q	15q	q26.3
TM2D3	ENSG00000184277	15	102161847	102192594	q	15q	q26.3
SNRNP25	ENSG00000161981	16	103010	107669	p	16p	p13.3
NPRL3	ENSG00000103148	16	134273	188859	p	16p	p13.3
LUC7L	ENSG00000007392	16	238968	279462	p	16p	p13.3
ITFG3	ENSG00000167930	16	284545	319942	p	16p	p13.3
ITFG3	ENSG00000269881	16	299546	319942	p	16p	p13.3
MRPL28	ENSG00000086504	16	417384	420527	p	16p	p13.3
C16orf13	ENSG00000130731	16	684429	686358	p	16p	p13.3
HAGHL	ENSG00000103253	16	776936	785525	p	16p	p13.3
NARFL	ENSG00000103245	16	779753	791329	p	16p	p13.3
LMF1	ENSG00000103227	16	903634	1031318	p	16p	p13.3
UBE2I	ENSG00000103275	16	1355548	1377019	p	16p	p13.3
LA16c-358B7.3	ENSG00000261505	16	1367892	1372846	p	16p	p13.3
GNPTG	ENSG00000090581	16	1401924	1413352	p	16p	p13.3
SPSB3	ENSG00000162032	16	1826713	1843701	p	16p	p13.3
NUBP2	ENSG00000095906	16	1832902	1839192	p	16p	p13.3
HAGH	ENSG00000063854	16	1845621	1877195	p	16p	p13.3
FAHD1	ENSG00000180185	16	1876968	1890208	p	16p	p13.3
NDUFB10	ENSG00000140990	16	2009509	2011976	p	16p	p13.3
RPS2	ENSG00000140988	16	2012053	2014861	p	16p	p13.3
TSC2	ENSG00000103197	16	2097466	2138716	p	16p	p13.3
TRAF7	ENSG00000131653	16	2205699	2228130	p	16p	p13.3
RNPS1	ENSG00000205937	16	2303117	2318413	p	16p	p13.3
RP11-20I23.1	ENSG00000260272	16	2546033	2570219	p	16p	p13.3
PDPK1	ENSG00000140992	16	2587965	2653189	p	16p	p13.3
CTD-3126B10.1	ENSG00000261093	16	2647882	2649719	p	16p	p13.3
SRRM2	ENSG00000167978	16	2802330	2822539	p	16p	p13.3
PKMYT1	ENSG00000127564	16	3018025	3030540	p	16p	p13.3
PAQR4	ENSG00000162073	16	3019246	3023490	p	16p	p13.3
ZNF75A	ENSG00000162086	16	3355406	3368852	p	16p	p13.3
NAA60	ENSG00000262621	16	3415099	3536960	p	16p	p13.3
DNASE1	ENSG00000213918	16	3661729	3730144	p	16p	p13.3
TRAP1	ENSG00000126602	16	3701640	3767598	p	16p	p13.3
CREBBP	ENSG00000005339	16	3775055	3930727	p	16p	p13.3
PAM16	ENSG00000217930	16	4381550	4405608	p	16p	p13.3
CORO7-PAM16	ENSG00000103426	16	4390252	4470495	p	16p	p13.3
HMOX2	ENSG00000103415	16	4524691	4560348	p	16p	p13.3
CDIP1	ENSG00000089486	16	4560676	4588829	p	16p	p13.3
SEC14L5	ENSG00000103184	16	5008318	5069159	p	16p	p13.3
RBFOX1	ENSG00000078328	16	6069095	7763340	p	16p	p13.3
ABAT	ENSG00000183044	16	8768422	8878432	p	16p	p13.2
PMM2	ENSG00000140650	16	8882680	8943188	p	16p	p13.2
RP11-77H9.2	ENSG00000260276	16	8941962	8954274	p	16p	p13.2
C16orf72	ENSG00000182831	16	9185505	9215497	p	16p	p13.2
RP11-473I1.5	ENSG00000260349	16	9199691	9201031	p	16p	p13.2
GRIN2A	ENSG00000183454	16	9852376	10276611	p	16p	p13.2
CLEC16A	ENSG00000038532	16	11038345	11276046	p	16p	p13.13
LITAF	ENSG00000189067	16	11641853	11730237	p	16p	p13.13
RP11-166B2.8	ENSG00000263307	16	11945506	11989468	p	16p	p13.13
GSPT1	ENSG00000103342	16	11961985	12009939	p	16p	p13.13
SNX29	ENSG00000048471	16	12070594	12668146	p	16p	
CTD-3037G24.3	ENSG00000259899	16	12654613	12704901	p	16p	p13.12
CPPED1	ENSG00000103381	16	12756919	12897874	p	16p	p13.12
PARN	ENSG00000140694	16	14529558	14726585	p	16p	p13.12
BFAR	ENSG00000103429	16	14726672	14763093	p	16p	p13.12
PDXDC1	ENSG00000179889	16	15068448	15233196	p	16p	p13.11
MPV17L	ENSG00000156968	16	15489611	15507125	p	16p	p13.11
C16orf45	ENSG00000166780	16	15528152	15718885	p	16p	p13.11
KIAA0430	ENSG00000166783	16	15688243	15737023	p	16p	p13.11
MYH11	ENSG00000133392	16	15797029	15950890	p	16p	p13.11
ABCC1	ENSG00000103222	16	16043434	16236931	p	16p	p13.11
XYLT1	ENSG00000103489	16	17195626	17564738	p	16p	p12.3
RPS15A	ENSG00000134419	16	18792617	18801705	p	16p	p12.3
RP11-1035H13.3	ENSG00000260342	16	18799385	18812841	p	16p	p12.3
ARL6IP1	ENSG00000170540	16	18802991	18813000	p	16p	p12.3
SMG1	ENSG00000157106	16	18816175	18937776	p	16p	p12.3
COQ7	ENSG00000167186	16	19078921	19091417	p	16p	p12.3
CCP110	ENSG00000103540	16	19535133	19564730	p	16p	p12.3
C16orf62	ENSG00000103544	16	19566562	19718115	p	16p	p12.3
IQCK	ENSG00000174628	16	19727778	19868907	p	16p	p12.3
GPRC5B	ENSG00000167191	16	19868616	19897489	p	16p	p12.3
METTL9	ENSG00000197006	16	21608539	21668794	p	16p	p12.2
IGSF6	ENSG00000140749	16	21652609	21663981	p	16p	p12.2
UQCRC2	ENSG00000140740	16	21963981	21994981	p	16p	p12.2
USP31	ENSG00000103404	16	23072727	23160591	p	16p	p12.2
NDUFAB1	ENSG00000004779	16	23592323	23607677	p	16p	p12.2
DCTN5	ENSG00000166847	16	23652713	23681195	p	16p	p12.2
PRKCB	ENSG00000166501	16	23847322	24231932	p	16p	
RBBP6	ENSG00000122257	16	24549014	24584184	p	16p	p12.1
TNRC6A	ENSG00000090905	16	24741016	24838953	p	16p	p12.1
SLC5A11	ENSG00000158865	16	24857162	24922949	p	16p	p12.1
ARHGAP17	ENSG00000140750	16	24930706	25026987	p	16p	p12.1
LCMT1	ENSG00000205629	16	25123050	25189552	p	16p	p12.1
HS3ST4	ENSG00000182601	16	25703347	26149009	p	16p	p12.1
XPO6	ENSG00000169180	16	28109300	28223241	p	16p	p11.2
TUFM	ENSG00000178952	16	28853732	28857729	p	16p	p11.2
SH2B1	ENSG00000178188	16	28857921	28885526	p	16p	p11.2
NFATC2IP	ENSG00000176953	16	28962128	28978418	p	16p	p11.2
RP11-264B17.2	ENSG00000260853	16	28968008	28978204	p	16p	p11.2
SPNS1	ENSG00000169682	16	28985542	28995869	p	16p	p11.2
AC009133.20	ENSG00000261962	16	29820250	29831687	p	16p	p11.2
PAGR1	ENSG00000185928	16	29827285	29841948	p	16p	p11.2
PAGR1	ENSG00000263136	16	29827832	29831438	p	16p	p11.2
AC009133.12	ENSG00000261690	16	29829301	29832573	p	16p	p11.2
MVP	ENSG00000013364	16	29831715	29859355	p	16p	p11.2
TMEM219	ENSG00000149932	16	29952206	29984373	p	16p	p11.2
ALDOA	ENSG00000149925	16	30064411	30081778	p	16p	p11.2
CORO1A	ENSG00000102879	16	30194148	30200397	p	16p	p11.2
CD2BP2	ENSG00000169217	16	30362087	30366682	p	16p	p11.2
SEPHS2	ENSG00000179918	16	30454952	30457502	p	16p	p11.2
FBRS	ENSG00000156860	16	30669752	30682135	p	16p	p11.2
SRCAP	ENSG00000080603	16	30709530	30755602	p	16p	p11.2
HSD3B7	ENSG00000099377	16	30996519	31000473	p	16p	p11.2
STX4	ENSG00000103496	16	31044210	31054296	p	16p	p11.2
RP11-196G11.2	ENSG00000260911	16	31054471	31061201	p	16p	p11.2
FUS	ENSG00000089280	16	31191431	31203127	p	16p	p11.2
RP11-388M20.6	ENSG00000260304	16	31193832	31194606	p	16p	p11.2
ITGAM	ENSG00000169896	16	31271311	31344213	p	16p	p11.2
ZNF267	ENSG00000185947	16	31885079	31928668	p	16p	p11.2
VPS35	ENSG00000069329	16	46690054	46723430	q	16q	q11.2
ITFG1	ENSG00000129636	16	47188298	47498060	q	16q	q12.1
PHKB	ENSG00000102893	16	47495034	47735434	q	16q	q12.1
ABCC11	ENSG00000121270	16	48200821	48281479	q	16q	q12.1
LONP2	ENSG00000102910	16	48278207	48397033	q	16q	q12.1
SIAH1	ENSG00000196470	16	48390275	48482313	q	16q	q12.1
PAPD5	ENSG00000121274	16	50186829	50269221	q	16q	q12.1
ADCY7	ENSG00000121281	16	50280048	50352046	q	16q	q12.1
SALL1	ENSG00000103449	16	51169886	51185278	q	16q	q12.1
CHD9	ENSG00000177200	16	53088945	53363062	q	16q	q12.2
RBL2	ENSG00000103479	16	53467889	53525561	q	16q	q12.2
FTO	ENSG00000140718	16	53737875	54155853	q	16q	q12.2
NUDT21	ENSG00000167005	16	56463045	56486111	q	16q	q12.2
OGFOD1	ENSG00000087263	16	56485402	56513012	q	16q	q12.2
BBS2	ENSG00000125124	16	56500748	56554195	q	16q	q12.2
NUP93	ENSG00000102900	16	56764017	56878797	q	16q	q13
C16orf80	ENSG00000070761	16	58147496	58163354	q	16q	q21
CNOT1	ENSG00000125107	16	58553855	58663790	q	16q	q21
CDH8	ENSG00000150394	16	61681146	62070939	q	16q	q21
CDH11	ENSG00000140937	16	64977656	65160015	q	16q	q21
RP11-403P17.5	ENSG00000260851	16	66503715	66551215	q	16q	q21
CMTM4	ENSG00000183723	16	66648653	66730610	q	16q	
DYNC1LI2	ENSG00000135720	16	66754796	66785701	q	16q	q22.1
RP11-63M22.2	ENSG00000260465	16	66754800	66765688	q	16q	q22.1
FAM96B	ENSG00000166595	16	66965959	66968326	q	16q	q22.1
CBFB	ENSG00000067955	16	67063019	67134961	q	16q	q22.1
C16orf70	ENSG00000125149	16	67143861	67182442	q	16q	q22.1
B3GNT9	ENSG00000237172	16	67182008	67185117	q	16q	q22.1
TRADD	ENSG00000102871	16	67188083	67194201	q	16q	q22.1
E2F4	ENSG00000205250	16	67226072	67232821	q	16q	q22.1
FHOD1	ENSG00000135723	16	67263290	67281561	q	16q	q22.1
ATP6V0D1	ENSG00000159720	16	67471917	67515140	q	16q	q22.1
FAM65A	ENSG00000039523	16	67552321	67580691	q	16q	q22.1
CTCF	ENSG00000102974	16	67596310	67673086	q	16q	q22.1
NUTF2	ENSG00000102898	16	67880635	67906470	q	16q	q22.1
PSKH1	ENSG00000159792	16	67927175	67963581	q	16q	q22.1
CTRL	ENSG00000141086	16	67961543	67966317	q	16q	q22.1
PLA2G15	ENSG00000103066	16	68279207	68294961	q	16q	q22.1
RP11-96D1.7	ENSG00000260441	16	68290065	68294346	q	16q	q22.1
SLC7A6	ENSG00000103064	16	68298433	68335722	q	16q	q22.1
SLC7A6OS	ENSG00000103061	16	68318406	68344849	q	16q	q22.1
RP11-343C2.11	ENSG00000260914	16	69333585	69354614	q	16q	q22.1
VPS4A	ENSG00000132612	16	69345259	69358949	q	16q	q22.1
COG8	ENSG00000213380	16	69354043	69373570	q	16q	q22.1
RP11-343C2.9	ENSG00000260371	16	69368994	69390209	q	16q	q22.1
RP11-343C2.7	ENSG00000259900	16	69369179	69385633	q	16q	q22.1
NIP7	ENSG00000132603	16	69373333	69377014	q	16q	q22.1
TERF2	ENSG00000132604	16	69389464	69442474	q	16q	q22.1
NFAT5	ENSG00000102908	16	69598997	69738569	q	16q	q22.1
WWP2	ENSG00000198373	16	69796209	69975644	q	16q	q22.1
AARS	ENSG00000090861	16	70286198	70323446	q	16q	q22.1
DDX19B	ENSG00000157349	16	70323566	70369186	q	16q	q22.1
RP11-529K1.3	ENSG00000260537	16	70333097	70400163	q	16q	q22.1
AP1G1	ENSG00000166747	16	71762913	71843104	q	16q	q22.2
IST1	ENSG00000182149	16	71879899	71962913	q	16q	q22.2
RP11-498D10.5	ENSG00000261337	16	71952815	71959638	q	16q	q22.2
TXNL4B	ENSG00000140830	16	72078188	72128330	q	16q	q22.2
RP11-384M15.3	ENSG00000260252	16	72118756	72121342	q	16q	q22.2
AC004158.2	ENSG00000261008	16	72459384	72698908	q	16q	q22.2
ZFHX3	ENSG00000140836	16	72816784	73093597	q	16q	
PSMD7	ENSG00000103035	16	74330673	74340186	q	16q	q23.1
AC009120.6	ENSG00000259972	16	74339100	74369244	q	16q	q23.1
GLG1	ENSG00000090863	16	74485856	74641012	q	16q	q23.1
FA2H	ENSG00000103089	16	74746853	74808729	q	16q	q23.1
WDR59	ENSG00000103091	16	74907468	75034071	q	16q	q23.1
ZNRF1	ENSG00000186187	16	75032928	75144892	q	16q	q23.1
CFDP1	ENSG00000153774	16	75327596	75467383	q	16q	q23.1
RP11-77K12.1	ENSG00000261717	16	75446582	75498604	q	16q	q23.1
TMEM170A	ENSG00000166822	16	75476952	75499395	q	16q	q23.1
GABARAPL2	ENSG00000034713	16	75600249	75611779	q	16q	q23.1
KARS	ENSG00000065427	16	75661622	75682541	q	16q	q23.1
TERF2IP	ENSG00000166848	16	75681684	75795770	q	16q	q23.1
CNTNAP4	ENSG00000152910	16	76311176	76593135	q	16q	q23.1
VAT1L	ENSG00000171724	16	77822427	78014004	q	16q	q23.1
WWOX	ENSG00000186153	16	78133310	79246564	q	16q	
MAF	ENSG00000178573	16	79619740	79634611	q	16q	q23.2
CMC2	ENSG00000103121	16	81009698	81053875	q	16q	q23.2
CMIP	ENSG00000153815	16	81478775	81745367	q	16q	
CDH13	ENSG00000140945	16	82660408	83830204	q	16q	q23.3
HSBP1	ENSG00000230989	16	83841448	83853342	q	16q	q23.3
MBTPS1	ENSG00000140943	16	84087368	84150511	q	16q	q23.3
COTL1	ENSG00000103187	16	84599200	84651683	q	16q	q24.1
KLHL36	ENSG00000135686	16	84682131	84701292	q	16q	q24.1
USP10	ENSG00000103194	16	84733584	84813528	q	16q	q24.1
COX4I1	ENSG00000131143	16	85832239	85840650	q	16q	q24.1
RP11-178L8.4	ENSG00000131152	16	87336482	87367879	q	16q	q24.2
MAP1LC3B	ENSG00000140941	16	87417601	87438385	q	16q	q24.2
ZCCHC14	ENSG00000140948	16	87439852	87525651	q	16q	q24.2
ZC3H18	ENSG00000158545	16	88636789	88698374	q	16q	q24.2
MVD	ENSG00000167508	16	88718343	88729569	q	16q	q24.3
CTU2	ENSG00000174177	16	88772871	88781794	q	16q	q24.3
PIEZO1	ENSG00000103335	16	88781751	88851619	q	16q	q24.3
TRAPPC2L	ENSG00000167515	16	88922628	88929094	q	16q	q24.3
ANKRD11	ENSG00000167522	16	89334038	89556969	q	16q	q24.3
RPL13	ENSG00000167526	16	89627065	89630950	q	16q	q24.3
CHMP1A	ENSG00000131165	16	89710839	89724253	q	16q	q24.3
TCF25	ENSG00000141002	16	89940000	89977792	q	16q	q24.3
RPH3AL	ENSG00000181031	17	62293	236045	p	17p	p13.3
VPS53	ENSG00000141252	17	411908	624957	p	17p	p13.3
RNMTL1	ENSG00000171861	17	685513	695749	p	17p	p13.3
YWHAE	ENSG00000108953	17	1247566	1303672	p	17p	p13.3
CRK	ENSG00000167193	17	1323983	1366456	p	17p	p13.3
SLC43A2	ENSG00000167703	17	1472561	1532180	p	17p	p13.3
PRPF8	ENSG00000174231	17	1553923	1588176	p	17p	p13.3
RPA1	ENSG00000132383	17	1732996	1803376	p	17p	p13.3
SMG6	ENSG00000070366	17	1963133	2207065	p	17p	p13.3
PAFAH1B1	ENSG00000007168	17	2496504	2588909	p	17p	p13.3
RP11-74E22.5	ENSG00000272770	17	2586599	2588382	p	17p	p13.3
SPATA22	ENSG00000141255	17	3343313	3417146	p	17p	p13.2
ZZEF1	ENSG00000074755	17	3907739	4046314	p	17p	p13.2
CYB5D2	ENSG00000167740	17	4046462	4090605	p	17p	p13.2
ANKFY1	ENSG00000185722	17	4067201	4167274	p	17p	p13.2
UBE2G1	ENSG00000132388	17	4172554	4269923	p	17p	p13.2
CXCL16	ENSG00000161921	17	4636821	4643217	p	17p	p13.2
PSMB6	ENSG00000142507	17	4699439	4701790	p	17p	p13.2
MINK1	ENSG00000141503	17	4736683	4801356	p	17p	p13.2
RNF167	ENSG00000108523	17	4843303	4848517	p	17p	p13.2
PFN1	ENSG00000108518	17	4848947	4852356	p	17p	p13.2
ENO3	ENSG00000108515	17	4851387	4860426	p	17p	p13.2
ZFP3	ENSG00000180787	17	4981543	4999669	p	17p	p13.2
RP11-333E1.1	ENSG00000261879	17	5095379	5151364	p	17p	p13.2
RABEP1	ENSG00000029725	17	5185558	5289129	p	17p	p13.2
NUP88	ENSG00000108559	17	5264258	5323480	p	17p	p13.2
C1QBP	ENSG00000108561	17	5336097	5352150	p	17p	p13.2
NLRP1	ENSG00000091592	17	5402747	5522744	p	17p	p13.2
TXNDC17	ENSG00000129235	17	6544078	6547861	p	17p	p13.1
AC027763.2	ENSG00000215067	17	6779954	6915668	p	17p	p13.1
RP11-589P10.7	ENSG00000267047	17	6888813	6922733	p	17p	p13.1
RNASEK	ENSG00000219200	17	6915736	6917851	p	17p	p13.1
AC040977.1	ENSG00000269871	17	6915928	6917755	p	17p	p13.1
RNASEK-C17orf49	ENSG00000161939	17	6915954	6920839	p	17p	p13.1
ACADVL	ENSG00000072778	17	7120444	7128592	p	17p	p13.1
GABARAP	ENSG00000170296	17	7143333	7146089	p	17p	p13.1
CTD-2545G14.7	ENSG00000262526	17	7143746	7147954	p	17p	p13.1
EIF5A	ENSG00000132507	17	7210318	7215774	p	17p	p13.1
GPS2	ENSG00000132522	17	7214643	7218883	p	17p	p13.1
ZBTB4	ENSG00000174282	17	7362685	7387582	p	17p	p13.1
POLR2A	ENSG00000181222	17	7387685	7417933	p	17p	p13.1
EIF4A1	ENSG00000161960	17	7476024	7482323	p	17p	p13.1
CD68	ENSG00000129226	17	7482785	7485429	p	17p	p13.1
DNAH2	ENSG00000183914	17	7620672	7737062	p	17p	p13.1
RP11-599B13.6	ENSG00000263620	17	8054134	8066293	p	17p	p13.1
VAMP2	ENSG00000220205	17	8062467	8066864	p	17p	p13.1
RP11-849F2.5	ENSG00000265749	17	8268881	8284646	p	17p	p13.1
RP11-849F2.7	ENSG00000263809	17	8271956	8286505	p	17p	p13.1
RPL26	ENSG00000161970	17	8280838	8286531	p	17p	p13.1
NDEL1	ENSG00000166579	17	8316449	8393729	p	17p	p13.1
MYH10	ENSG00000133026	17	8377523	8534079	p	17p	p13.1
STX8	ENSG00000170310	17	9153788	9479908	p	17p	p13.1
RP11-85B7.4	ENSG00000263708	17	9186491	9208968	p	17p	p13.1
GAS7	ENSG00000007237	17	9813926	10101868	p	17p	p13.1
SCO1	ENSG00000133028	17	10583654	10601692	p	17p	p13.1
CTC-297N7.10	ENSG00000263388	17	10584051	10587305	p	17p	p13.1
ARHGAP44	ENSG00000006740	17	12692856	12894960	p	17p	p12
PMP22	ENSG00000109099	17	15133095	15168643	p	17p	p12
TVP23C-CDRT4	ENSG00000259024	17	15339338	15466875	p	17p	p12
TVP23C	ENSG00000175106	17	15341205	15466909	p	17p	p12
TTC19	ENSG00000011295	17	15902694	15948329	p	17p	p12
NCOR1	ENSG00000141027	17	15932471	16121499	p	17p	
UBB	ENSG00000170315	17	16284112	16286059	p	17p	p11.2
RP11-138I1.4	ENSG00000265401	17	16285466	16285983	p	17p	p11.2
TRPV2	ENSG00000187688	17	16318856	16340317	p	17p	p11.2
FAM211A	ENSG00000181350	17	16344891	16395467	p	17p	p11.2
ZNF624	ENSG00000197566	17	16524051	16557170	p	17p	p11.2
MPRIP	ENSG00000133030	17	16945859	17120993	p	17p	p11.2
RP11-45M22.4	ENSG00000264187	17	17105963	17140499	p	17p	p11.2
FLCN	ENSG00000154803	17	17115526	17140502	p	17p	p11.2
PEMT	ENSG00000133027	17	17408877	17495022	p	17p	p11.2
TOM1L2	ENSG00000175662	17	17746828	17875736	p	17p	p11.2
LLGL1	ENSG00000131899	17	18128901	18148189	p	17p	p11.2
FLII	ENSG00000177731	17	18148150	18162230	p	17p	p11.2
EPN2	ENSG00000072134	17	19118928	19240028	p	17p	p11.2
RP11-135L13.4	ENSG00000265263	17	19237621	19239440	p	17p	p11.2
ALDH3A2	ENSG00000072210	17	19551449	19580911	p	17p	p11.2
AKAP10	ENSG00000108599	17	19807615	19881656	p	17p	p11.2
SPECC1	ENSG00000128487	17	19912657	20222339	p	17p	p11.2
AC004702.2	ENSG00000263494	17	20088395	20226286	p	17p	p11.2
RP11-344E13.3	ENSG00000233098	17	20771746	20905589	p	17p	p11.2
USP22	ENSG00000124422	17	20902910	20947073	p	17p	p11.2
DHRS7B	ENSG00000109016	17	21026677	21096578	p	17p	p11.2
TMEM11	ENSG00000178307	17	21100593	21117937	p	17p	p11.2
MTRNR2L1	ENSG00000256618	17	22022437	22023991	p	17p	p11.2
WSB1	ENSG00000109046	17	25621102	25640657	q	17q	q11.1
KSR1	ENSG00000141068	17	25783670	25953461	q	17q	
AC015688.3	ENSG00000266728	17	25950390	25967803	q	17q	q11.2
NLK	ENSG00000087095	17	26368763	26523407	q	17q	q11.2
IFT20	ENSG00000109083	17	26655352	26662515	q	17q	q11.2
RP11-192H23.4	ENSG00000258472	17	26782770	26941215	q	17q	q11.2
KIAA0100	ENSG00000007202	17	26941458	26972472	q	17q	q11.2
SDF2	ENSG00000132581	17	26975374	26989207	q	17q	q11.2
SUPT6H	ENSG00000109111	17	26989109	27029697	q	17q	q11.2
RPL23A	ENSG00000198242	17	27046411	27051377	q	17q	q11.2
AC010761.8	ENSG00000264577	17	27048505	27049895	q	17q	q11.2
FAM222B	ENSG00000173065	17	27082996	27182250	q	17q	q11.2
FLOT2	ENSG00000132589	17	27206353	27224697	q	17q	q11.2
MYO18A	ENSG00000196535	17	27400528	27507430	q	17q	q11.2
TIAF1	ENSG00000221995	17	27400537	27418537	q	17q	q11.2
NUFIP2	ENSG00000108256	17	27582854	27621136	q	17q	q11.2
TAOK1	ENSG00000160551	17	27717482	27878922	q	17q	q11.2
RP11-68I3.2	ENSG00000264031	17	27887565	28034108	q	17q	q11.2
TP53I13	ENSG00000167543	17	27893070	27900175	q	17q	q11.2
GIT1	ENSG00000108262	17	27900487	27921072	q	17q	q11.2
SSH2	ENSG00000141298	17	27952956	28257294	q	17q	q11.2
RP11-82O19.1	ENSG00000263657	17	28088121	28114854	q	17q	q11.2
NSRP1	ENSG00000126653	17	28442539	28513493	q	17q	q11.2
CRLF3	ENSG00000176390	17	29096406	29151794	q	17q	q11.2
ADAP2	ENSG00000184060	17	29233362	29286340	q	17q	q11.2
NF1	ENSG00000196712	17	29421945	29709134	q	17q	q11.2
EVI2B	ENSG00000185862	17	29630784	29641130	q	17q	q11.2
RAB11FIP4	ENSG00000131242	17	29718642	29865236	q	17q	q11.2
ZNF207	ENSG00000010244	17	30677136	30708905	q	17q	q11.2
PSMD11	ENSG00000108671	17	30771279	30810336	q	17q	q11.2
MYO1D	ENSG00000176658	17	30819540	31204195	q	17q	q11.2
TMEM98	ENSG00000006042	17	31254928	31272124	q	17q	q11.2
RFFL	ENSG00000092871	17	33333009	33416338	q	17q	q12
RAD51L3-RFFL	ENSG00000267618	17	33338368	33448512	q	17q	q12
AP2B1	ENSG00000006125	17	33905065	34053436	q	17q	q12
TAF15	ENSG00000172660	17	34136459	34191619	q	17q	q12
AC015849.19	ENSG00000267025	17	34143721	34157297	q	17q	q12
TBC1D3C	ENSG00000234972	17	34580902	34757050	q	17q	q12
TBC1D3H	ENSG00000242384	17	34581086	34808061	q	17q	q12
ZNHIT3	ENSG00000108278	17	34842473	34855154	q	17q	q12
MYO19	ENSG00000141140	17	34851477	34899284	q	17q	q12
GGNBP2	ENSG00000005955	17	34900737	34946278	q	17q	q12
AATF	ENSG00000108270	17	35306175	35414171	q	17q	q12
ACACA	ENSG00000132142	17	35441923	35766909	q	17q	q12
