GeneName	GeneID	chr	start	stop	arm	chr_arm	band
SLC35E1	ENSG00000127526	19	16660642	16683193	p	19p	p13.11
CTD-3222D19.11	ENSG00000268309	19	16662584	16663139	p	19p	p13.11
CTD-3222D19.10	ENSG00000269085	19	16676362	16677141	p	19p	p13.11
MED26	ENSG00000105085	19	16685718	16739873	p	19p	p13.11
CTC-429P9.4	ENSG00000268790	19	16688453	16770926	p	19p	p13.11
CTC-429P9.2	ENSG00000268087	19	16721222	16747342	p	19p	p13.11
CTC-429P9.1	ENSG00000269427	19	16741554	16754753	p	19p	p13.11
SMIM7	ENSG00000214046	19	16741562	16771253	p	19p	p13.11
TMEM38A	ENSG00000072954	19	16771938	16800840	p	19p	p13.11
NWD1	ENSG00000188039	19	16830787	16928774	p	19p	p13.11
SIN3B	ENSG00000127511	19	16940211	16991164	p	19p	p13.11
F2RL3	ENSG00000127533	19	16999671	17003417	p	19p	p13.11
CPAMD8	ENSG00000160111	19	17003758	17137625	p	19p	p13.11
CTD-2528A14.1	ENSG00000268985	19	17119999	17124270	p	19p	p13.11
HAUS8	ENSG00000131351	19	17160539	17186435	p	19p	p13.11
CTD-2528A14.3	ENSG00000268289	19	17162804	17165897	p	19p	p13.11
MYO9B	ENSG00000099331	19	17186591	17325346	p	19p	p13.11
CTD-2528A14.5	ENSG00000269066	19	17206228	17210117	p	19p	p13.11
CTD-3032J10.2	ENSG00000268056	19	17263398	17278861	p	19p	p13.11
CTD-3032J10.4	ENSG00000269836	19	17288320	17289285	p	19p	p13.11
CTD-3032J10.3	ENSG00000269480	19	17317947	17318819	p	19p	p13.11
USE1	ENSG00000053501	19	17326155	17330638	p	19p	p13.11
OCEL1	ENSG00000099330	19	17337013	17340028	p	19p	p13.11
NR2F6	ENSG00000160113	19	17342692	17356749	p	19p	p13.11
AC010646.3	ENSG00000269095	19	17346749	17366257	p	19p	p13.11
USHBP1	ENSG00000130307	19	17359985	17393595	p	19p	p13.11
BABAM1	ENSG00000105393	19	17378159	17392058	p	19p	p13.11
CTD-2278I10.6	ENSG00000269307	19	17378227	17393775	p	19p	p13.11
ANKLE1	ENSG00000160117	19	17392454	17398455	p	19p	p13.11
ABHD8	ENSG00000127220	19	17402940	17421045	p	19p	p13.11
MRPL34	ENSG00000130312	19	17403418	17417652	p	19p	p13.11
DDA1	ENSG00000130311	19	17420327	17434110	p	19p	p13.11
ANO8	ENSG00000074855	19	17434032	17445638	p	19p	p13.11
GTPBP3	ENSG00000130299	19	17445729	17453544	p	19p	p13.11
PLVAP	ENSG00000130300	19	17462257	17488159	p	19p	p13.11
CTD-2278I10.1	ENSG00000269350	19	17471741	17473562	p	19p	p13.11
CTD-2521M24.5	ENSG00000269720	19	17502238	17503093	p	19p	p13.11
BST2	ENSG00000130303	19	17513748	17516457	p	19p	p13.11
CTD-2521M24.9	ENSG00000269640	19	17516503	17529713	p	19p	p13.11
MVB12A	ENSG00000141971	19	17516531	17544533	p	19p	p13.11
CTD-2521M24.6	ENSG00000269481	19	17525066	17533133	p	19p	p13.11
CTD-2521M24.8	ENSG00000269053	19	17530114	17530583	p	19p	p13.11
TMEM221	ENSG00000188051	19	17546318	17559376	p	19p	p13.11
CTD-2521M24.10	ENSG00000269035	19	17547420	17571613	p	19p	p13.11
CTD-2521M24.11	ENSG00000269736	19	17563020	17563778	p	19p	p13.11
NXNL1	ENSG00000171773	19	17566234	17571763	p	19p	p13.11
SLC27A1	ENSG00000130304	19	17579578	17616977	p	19p	p13.11
CTD-3131K8.2	ENSG00000269439	19	17599799	17622698	p	19p	p13.11
PGLS	ENSG00000130313	19	17622438	17632097	p	19p	p13.11
CTD-3131K8.3	ENSG00000269161	19	17629139	17631374	p	19p	p13.11
FAM129C	ENSG00000167483	19	17634110	17664648	p	19p	p13.11
COLGALT1	ENSG00000130309	19	17666403	17693971	p	19p	p13.11
UNC13A	ENSG00000130477	19	17712137	17799401	p	19p	p13.11
CTD-3149D2.3	ENSG00000269752	19	17724531	17725239	p	19p	p13.11
MAP1S	ENSG00000130479	19	17830051	17845325	p	19p	p13.11
CTD-3149D2.4	ENSG00000268112	19	17838649	17845322	p	19p	p13.11
FCHO1	ENSG00000130475	19	17858527	17899377	p	19p	p13.11
B3GNT3	ENSG00000179913	19	17905637	17923891	p	19p	p13.11
INSL3	ENSG00000248099	19	17927321	17932383	p	19p	p13.11
JAK3	ENSG00000105639	19	17935589	17958880	p	19p	p13.11
RPL18A	ENSG00000105640	19	17970685	17974962	p	19p	p13.11
SLC5A5	ENSG00000105641	19	17982782	18005983	p	19p	p13.11
CCDC124	ENSG00000007080	19	18043825	18054800	p	19p	p13.11
KCNN1	ENSG00000105642	19	18062102	18110889	p	19p	p13.11
ARRDC2	ENSG00000105643	19	18111941	18124911	p	19p	p13.11
IL12RB1	ENSG00000096996	19	18169805	18209754	p	19p	p13.11
MAST3	ENSG00000099308	19	18208603	18262502	p	19p	p13.11
AC007192.6	ENSG00000269145	19	18255332	18262501	p	19p	p13.11
PIK3R2	ENSG00000105647	19	18263928	18281350	p	19p	p13.11
PIK3R2	ENSG00000268173	19	18263968	18288927	p	19p	p13.11
IFI30	ENSG00000216490	19	18283972	18288927	p	19p	p13.11
MPV17L2	ENSG00000254858	19	18303992	18307758	p	19p	p13.11
RAB3A	ENSG00000105649	19	18307594	18314884	p	19p	p13.11
AC068499.10	ENSG00000268650	19	18315540	18331290	p	19p	p13.11
PDE4C	ENSG00000105650	19	18318771	18366229	p	19p	p13.11
KIAA1683	ENSG00000130518	19	18367908	18385319	p	19p	p13.11
JUND	ENSG00000130522	19	18390563	18392432	p	19p	p13.11
LSM4	ENSG00000130520	19	18417040	18434084	p	19p	p13.11
PGPEP1	ENSG00000130517	19	18451397	18480760	p	19p	p13.11
GDF15	ENSG00000130513	19	18485541	18499986	p	19p	p13.11
LRRC25	ENSG00000175489	19	18501954	18508427	p	19p	p13.11
SSBP4	ENSG00000130511	19	18529674	18545372	p	19p	p13.11
ISYNA1	ENSG00000105655	19	18545198	18549111	p	19p	p13.11
CTD-3137H5.1	ENSG00000268199	19	18552229	18554407	p	19p	p13.11
ELL	ENSG00000105656	19	18553473	18632937	p	19p	p13.11
AC005387.3	ENSG00000268938	19	18642423	18643442	p	19p	p13.11
FKBP8	ENSG00000105701	19	18642561	18654887	p	19p	p13.11
AC005387.2	ENSG00000269191	19	18643718	18646998	p	19p	p13.11
KXD1	ENSG00000105700	19	18668572	18680197	p	19p	p13.11
AC005253.2	ENSG00000268030	19	18668585	18672370	p	19p	p13.11
AC005253.4	ENSG00000268983	19	18679316	18680185	p	19p	p13.11
UBA52	ENSG00000221983	19	18682540	18688360	p	19p	p13.11
CRLF1	ENSG00000006016	19	18683030	18718551	p	19p	p13.11
C19orf60	ENSG00000006015	19	18699495	18703146	p	19p	p13.11
TMEM59L	ENSG00000105696	19	18718240	18731849	p	19p	p13.11
KLHL26	ENSG00000167487	19	18747775	18781309	p	19p	p13.11
CRTC1	ENSG00000105662	19	18794487	18893004	p	19p	p13.11
COMP	ENSG00000105664	19	18893583	18902123	p	19p	p13.11
UPF1	ENSG00000005007	19	18942747	18979045	p	19p	p13.11
CERS1	ENSG00000223802	19	18979361	19007536	p	19p	p13.11
GDF1	ENSG00000130283	19	18979361	19006905	p	19p	p13.11
AC005197.2	ENSG00000269694	19	18992489	18994185	p	19p	p13.11
COPE	ENSG00000105669	19	19010323	19030206	p	19p	p13.11
AC002985.3	ENSG00000268193	19	19017822	19045206	p	19p	p13.11
DDX49	ENSG00000105671	19	19030484	19039436	p	19p	p13.11
HOMER3	ENSG00000051128	19	19040010	19052070	p	19p	p13.11
AC005932.1	ENSG00000269019	19	19051131	19057640	p	19p	p13.11
SUGP2	ENSG00000064607	19	19101697	19144832	p	19p	p13.11
AC004447.2	ENSG00000269131	19	19101702	19104419	p	19p	p13.11
ARMC6	ENSG00000105676	19	19144384	19170563	p	19p	p13.11
SLC25A42	ENSG00000181035	19	19174808	19223697	p	19p	p13.11
TMEM161A	ENSG00000064545	19	19229978	19249322	p	19p	p13.11
MEF2BNB-MEF2B	ENSG00000064489	19	19256376	19302967	p	19p	p13.11
MEF2B	ENSG00000213999	19	19256377	19303400	p	19p	p13.11
MEF2BNB	ENSG00000254901	19	19287712	19303400	p	19p	p13.11
RFXANK	ENSG00000064490	19	19303008	19312678	p	19p	p13.11
NR2C2AP	ENSG00000184162	19	19312225	19314233	p	19p	p13.11
NCAN	ENSG00000130287	19	19322782	19363042	p	19p	p13.11
HAPLN4	ENSG00000187664	19	19366450	19373605	p	19p	p13.11
TM6SF2	ENSG00000213996	19	19375173	19384200	p	19p	p13.11
SUGP1	ENSG00000105705	19	19386827	19431653	p	19p	p13.11
MAU2	ENSG00000129933	19	19431490	19469563	p	19p	p13.11
GATAD2A	ENSG00000167491	19	19496635	19619740	p	19p	p13.11
CTB-184G21.3	ENSG00000267234	19	19512788	19513412	p	19p	p13.11
TSSK6	ENSG00000178093	19	19623227	19626838	p	19p	p13.11
NDUFA13	ENSG00000186010	19	19626545	19644285	p	19p	p13.11
YJEFN3	ENSG00000250067	19	19627036	19648390	p	19p	p13.11
CTC-260F20.3	ENSG00000258674	19	19627036	19646885	p	19p	p13.11
CILP2	ENSG00000160161	19	19649057	19657468	p	19p	p13.11
PBX4	ENSG00000105717	19	19672522	19729725	p	19p	p13.11
AC002306.1	ENSG00000259242	19	19717159	19719469	p	19p	p13.11
LPAR2	ENSG00000064547	19	19734477	19739739	p	19p	p13.11
GMIP	ENSG00000089639	19	19740285	19754476	p	19p	p13.11
ATP13A1	ENSG00000105726	19	19756007	19774502	p	19p	p13.11
ZNF101	ENSG00000181896	19	19779605	19794318	p	19p	p13.11
ZNF14	ENSG00000105708	19	19821280	19843906	p	19p	p13.11
LINC00663	ENSG00000266904	19	19868175	19887232	p	19p	p13.11
CTC-559E9.4	ENSG00000267581	19	19871847	19932525	p	19p	p13.11
ZNF506	ENSG00000081665	19	19896648	19932560	p	19p	p13.11
ZNF253	ENSG00000256771	19	19976695	20005483	p	19p	
CTC-559E9.8	ENSG00000267565	19	20003242	20006656	p	19p	p12
ZNF93	ENSG00000184635	19	20011722	20046384	p	19p	p12
AC007204.2	ENSG00000267268	19	20011777	20074273	p	19p	p12
AC007204.1	ENSG00000268461	19	20047769	20048639	p	19p	p12
ZNF682	ENSG00000197124	19	20107867	20150315	p	19p	p12
ZNF90	ENSG00000213988	19	20188803	20237885	p	19p	p12
CTC-260E6.6	ENSG00000267383	19	20236186	20432114	p	19p	p12
ZNF486	ENSG00000256229	19	20278037	20311299	p	19p	p12
CTC-513N18.6	ENSG00000269043	19	20615358	20711421	p	19p	p12
ZNF737	ENSG00000237440	19	20718631	20748615	p	19p	p12
CTC-513N18.7	ENSG00000269110	19	20736598	20844389	p	19p	p12
CTD-2332E11.2	ENSG00000268560	19	20794365	20798195	p	19p	p12
ZNF626	ENSG00000188171	19	20802867	20844402	p	19p	p12
CTD-2626G11.2	ENSG00000268416	19	20929729	20938056	p	19p	p12
ZNF66	ENSG00000160229	19	20959110	20991922	p	19p	p12
ZNF85	ENSG00000105750	19	21106028	21133503	p	19p	p12
CTD-2542C24.8	ENSG00000268326	19	21155068	21166016	p	19p	p12
ZNF430	ENSG00000118620	19	21203426	21242856	p	19p	p12
ZNF714	ENSG00000160352	19	21264965	21308073	p	19p	p12
ZNF431	ENSG00000196705	19	21324827	21373034	p	19p	p12
ZNF708	ENSG00000182141	19	21473962	21512227	p	19p	p12
ZNF738	ENSG00000172687	19	21541732	21562104	p	19p	p12
ZNF493	ENSG00000196268	19	21579921	21610375	p	19p	p12
CTD-2561J22.3	ENSG00000269237	19	21587961	21674068	p	19p	p12
LINC00664	ENSG00000268658	19	21666176	21686040	p	19p	p12
ZNF429	ENSG00000197013	19	21679484	21739072	p	19p	p12
RP11-678G14.2	ENSG00000268081	19	21737442	21752039	p	19p	p12
RP11-678G14.3	ENSG00000268555	19	21753624	21770124	p	19p	p12
RP11-678G14.4	ENSG00000268240	19	21770234	21777430	p	19p	p12
ZNF100	ENSG00000197020	19	21905568	21950430	p	19p	p12
RP11-420K14.8	ENSG00000268184	19	21951574	21976662	p	19p	p12
ZNF43	ENSG00000198521	19	21987752	22034927	p	19p	p12
ZNF208	ENSG00000160321	19	22115760	22193751	p	19p	p12
AC003973.4	ENSG00000269504	19	22200761	22219117	p	19p	p12
AC003973.5	ENSG00000269199	19	22226302	22232807	p	19p	p12
ZNF257	ENSG00000197134	19	22235254	22274282	p	19p	p12
ZNF676	ENSG00000196109	19	22361893	22379753	p	19p	p12
RP11-157B13.7	ENSG00000267872	19	22426056	22428149	p	19p	p12
RP11-157B13.8	ENSG00000268597	19	22442495	22444137	p	19p	p12
ZNF729	ENSG00000196350	19	22469210	22499978	p	19p	p12
ZNF98	ENSG00000197360	19	22573821	22715287	p	19p	p12
AC011516.1	ENSG00000269796	19	22605315	22608847	p	19p	p12
AC025811.3	ENSG00000270947	19	22638790	22639261	p	19p	p12
CTC-457E21.2	ENSG00000269364	19	22715428	22716296	p	19p	p12
AC011516.2	ENSG00000268038	19	22798359	22806773	p	19p	p12
ZNF492	ENSG00000229676	19	22817126	22850472	p	19p	p12
CTC-457E21.9	ENSG00000268981	19	22848354	22899793	p	19p	p12
CTC-451A6.4	ENSG00000180081	19	22934985	22937677	p	19p	p12
ZNF99	ENSG00000213973	19	22939007	22966909	p	19p	p12
CTD-2579N5.3	ENSG00000268296	19	23089888	23097091	p	19p	p12
ZNF728	ENSG00000269067	19	23158270	23185978	p	19p	p12
CTD-2291D10.2	ENSG00000261558	19	23197877	23206499	p	19p	p12
CTD-2291D10.1	ENSG00000261615	19	23229760	23244554	p	19p	p12
CTD-2291D10.3	ENSG00000269543	19	23251275	23254278	p	19p	p12
CTD-2291D10.4	ENSG00000267886	19	23258003	23283163	p	19p	p12
ZNF730	ENSG00000183850	19	23258012	23330021	p	19p	p12
ZNF724P	ENSG00000196081	19	23404401	23433192	p	19p	p12
RP11-15H20.7	ENSG00000269107	19	23440057	23457034	p	19p	p12
ZNF91	ENSG00000167232	19	23487793	23578362	p	19p	p12
CTB-176F20.3	ENSG00000267934	19	23506770	23511903	p	19p	p12
CTB-175P5.4	ENSG00000269416	19	23582035	23598877	p	19p	p12
ZNF675	ENSG00000197372	19	23708433	23870022	p	19p	p12
ZNF681	ENSG00000196172	19	23921997	23941693	p	19p	p12
RPSAP58	ENSG00000205246	19	23945807	24010937	p	19p	p12
RP11-255H23.4	ENSG00000267924	19	24000401	24057503	p	19p	p12
ZNF726	ENSG00000213967	19	24097678	24127961	p	19p	p12
CTB-92J24.3	ENSG00000269289	19	24101883	24140732	p	19p	p12
CTD-2017D11.1	ENSG00000268362	19	24216247	24249711	p	19p	p12
ZNF254	ENSG00000213096	19	24216276	24312654	p	19p	p12
CTB-151G24.1	ENSG00000267696	19	28129391	28137391	q	19q	q11
LINC00662	ENSG00000261824	19	28175488	28284848	q	19q	q11
CTC-459F4.1	ENSG00000261770	19	28248092	28251757	q	19q	q11
CTC-459F4.3	ENSG00000267575	19	28284371	28409771	q	19q	q11
CTC-459F4.5	ENSG00000266977	19	28340638	28380130	q	19q	q11
CTD-2043I16.1	ENSG00000267509	19	28556174	28616337	q	19q	
CTB-70G10.1	ENSG00000266928	19	28785000	28804407	q	19q	q12
AC005780.1	ENSG00000267320	19	28807612	28877111	q	19q	q12
AC093074.1	ENSG00000267238	19	28885758	28887335	q	19q	q12
AC005307.1	ENSG00000260725	19	28909390	28920397	q	19q	q12
AC005307.3	ENSG00000267243	19	28926295	29218684	q	19q	q12
AC005616.1	ENSG00000266893	19	28982771	29123635	q	19q	q12
AC005616.2	ENSG00000267423	19	29000145	29009635	q	19q	q12
AC005394.1	ENSG00000267537	19	29093286	29139210	q	19q	q12
AC079466.1	ENSG00000266976	19	29097595	29106136	q	19q	q12
AC007795.1	ENSG00000267617	19	29360703	29370077	q	19q	q12
AC011524.1	ENSG00000267528	19	29374337	29444152	q	19q	q12
AC008991.1	ENSG00000267683	19	29383838	29386856	q	19q	q12
AC011524.2	ENSG00000267027	19	29440344	29441107	q	19q	q12
AC011524.3	ENSG00000267240	19	29451413	29455850	q	19q	q12
LINC00906	ENSG00000267339	19	29456038	29461781	q	19q	q12
CTD-2081K17.2	ENSG00000267014	19	29493462	29504862	q	19q	q12
UQCRFS1	ENSG00000169021	19	29698173	29704448	q	19q	q12
CTB-32O4.2	ENSG00000267498	19	29704142	29706722	q	19q	q12
CTC-525D6.5	ENSG00000267574	19	29938945	29939287	q	19q	q12
CTC-525D6.2	ENSG00000266248	19	29980682	30017855	q	19q	q12
VSTM2B	ENSG00000187135	19	30017406	30055386	q	19q	q12
POP4	ENSG00000105171	19	30094924	30108144	q	19q	q12
PLEKHF1	ENSG00000166289	19	30155963	30166364	q	19q	q12
C19orf12	ENSG00000131943	19	30191721	30206364	q	19q	q12
CCNE1	ENSG00000105173	19	30302805	30315215	q	19q	q12
URI1	ENSG00000105176	19	30414551	30506611	q	19q	q12
CTC-448F2.4	ENSG00000267006	19	30519648	30520823	q	19q	q12
AC005597.1	ENSG00000267223	19	30710573	30719622	q	19q	q12
ZNF536	ENSG00000198597	19	30719197	31204445	q	19q	q12
CTC-565M22.1	ENSG00000267760	19	31156181	31159554	q	19q	q12
CTC-400I9.2	ENSG00000267081	19	31341882	31363414	q	19q	q12
CTC-400I9.1	ENSG00000261316	19	31398106	31400062	q	19q	q12
CTC-400I9.3	ENSG00000267378	19	31437488	31448098	q	19q	q12
AC020952.1	ENSG00000268953	19	31640362	31640757	q	19q	q12
CTC-439O9.3	ENSG00000267777	19	31658422	31698569	q	19q	q12
TSHZ3	ENSG00000121297	19	31765851	31840453	q	19q	q12
AC007796.1	ENSG00000267662	19	31839787	31908700	q	19q	q12
AC008992.1	ENSG00000267636	19	31912903	31918208	q	19q	q12
CTD-2050I18.2	ENSG00000267599	19	31956559	31957337	q	19q	q12
CTD-2050I18.1	ENSG00000267407	19	32032945	32045703	q	19q	q12
AC011525.2	ENSG00000261400	19	32078946	32086626	q	19q	q12
AC011525.4	ENSG00000267465	19	32079102	32084687	q	19q	q12
CTC-360P9.1	ENSG00000267012	19	32377610	32399190	q	19q	q12
CTC-360P9.5	ENSG00000267094	19	32413790	32436304	q	19q	q13.11
CTC-360P9.2	ENSG00000267684	19	32456548	32457875	q	19q	q13.11
CTC-360P9.4	ENSG00000267489	19	32458005	32516697	q	19q	q13.11
CTC-360P9.3	ENSG00000267779	19	32516768	32547771	q	19q	q13.11
AC011518.1	ENSG00000267204	19	32592994	32596822	q	19q	q13.11
AC011518.2	ENSG00000267133	19	32594489	32597443	q	19q	q13.11
ZNF507	ENSG00000168813	19	32836500	32878573	q	19q	q13.11
AC007773.2	ENSG00000267213	19	32880956	32896466	q	19q	q13.11
AC007773.3	ENSG00000269093	19	32895915	32896466	q	19q	q13.11
DPY19L3	ENSG00000178904	19	32896449	32976801	q	19q	q13.11
PDCD5	ENSG00000105185	19	33071974	33078358	q	19q	q13.11
ANKRD27	ENSG00000105186	19	33087913	33167503	q	19q	q13.11
CTC-379B2.4	ENSG00000267557	19	33157204	33164116	q	19q	q13.11
RGS9BP	ENSG00000186326	19	33166313	33169206	q	19q	q13.11
CTD-2538C1.2	ENSG00000267475	19	33177995	33182656	q	19q	q13.11
NUDT19	ENSG00000213965	19	33182867	33204702	q	19q	q13.11
CTD-2538C1.3	ENSG00000267567	19	33209204	33210501	q	19q	q13.11
TDRD12	ENSG00000173809	19	33210659	33320483	q	19q	q13.11
SLC7A9	ENSG00000021488	19	33321415	33360672	q	19q	q13.11
CTD-2085J24.3	ENSG00000267555	19	33322201	33324074	q	19q	q13.11
CTD-2085J24.4	ENSG00000266930	19	33366831	33369327	q	19q	q13.11
CEP89	ENSG00000121289	19	33369902	33462897	q	19q	q13.11
C19orf40	ENSG00000131944	19	33463115	33469128	q	19q	q13.11
RHPN2	ENSG00000131941	19	33469499	33555794	q	19q	q13.11
GPATCH1	ENSG00000076650	19	33571786	33621448	q	19q	q13.11
WDR88	ENSG00000166359	19	33622996	33666701	q	19q	q13.11
LRP3	ENSG00000130881	19	33668509	33698694	q	19q	q13.11
SLC7A10	ENSG00000130876	19	33699570	33716756	q	19q	q13.11
CTD-2540B15.6	ENSG00000267714	19	33708723	33712076	q	19q	q13.11
CTD-2540B15.12	ENSG00000270212	19	33774884	33776645	q	19q	q13.11
CTD-2540B15.11	ENSG00000267580	19	33790840	33792074	q	19q	q13.11
CEBPA	ENSG00000245848	19	33790840	33793470	q	19q	q13.11
CTD-2540B15.7	ENSG00000267727	19	33792185	33792846	q	19q	q13.11
CEBPA-AS1	ENSG00000267296	19	33793763	33795960	q	19q	q13.11
CTD-2540B15.9	ENSG00000267130	19	33795942	33800293	q	19q	q13.11
CEBPG	ENSG00000153879	19	33864236	33873592	q	19q	q13.11
PEPD	ENSG00000124299	19	33877856	34012700	q	19q	q13.11
CTD-2329C7.2	ENSG00000266985	19	34046474	34048376	q	19q	q13.11
CHST8	ENSG00000124302	19	34112861	34264414	q	19q	q13.11
KCTD15	ENSG00000153885	19	34286838	34306668	q	19q	q13.11
LSM14A	ENSG00000257103	19	34663409	34720420	q	19q	q13.11
KIAA0355	ENSG00000166398	19	34745442	34846491	q	19q	q13.11
AC010504.2	ENSG00000267219	19	34839261	34850317	q	19q	q13.11
GPI	ENSG00000105220	19	34850385	34893061	q	19q	q13.11
RP11-618P17.4	ENSG00000266953	19	34887220	34900269	q	19q	q13.11
PDCD2L	ENSG00000126249	19	34895289	34917073	q	19q	q13.11
CTD-2588C8.8	ENSG00000267024	19	34917017	34919178	q	19q	q13.11
UBA2	ENSG00000126261	19	34919257	34960853	q	19q	q13.11
WTIP	ENSG00000142279	19	34971874	34997258	q	19q	q13.11
SCGB1B2P	ENSG00000268751	19	35067638	35068606	q	19q	q13.11
SCGB2B2	ENSG00000205209	19	35084234	35166604	q	19q	q13.11
ZNF302	ENSG00000089335	19	35168544	35177302	q	19q	q13.11
ZNF181	ENSG00000197841	19	35225060	35233777	q	19q	q13.11
ZNF599	ENSG00000153896	19	35248981	35264134	q	19q	q13.11
CTC-523E23.4	ENSG00000267767	19	35279486	35323773	q	19q	q13.11
CTC-523E23.1	ENSG00000261754	19	35302493	35305249	q	19q	q13.11
CTC-523E23.5	ENSG00000269086	19	35328793	35346208	q	19q	q13.11
CTC-523E23.11	ENSG00000271109	19	35340182	35351480	q	19q	q13.11
LINC00904	ENSG00000271649	19	35382933	35389847	q	19q	q13.11
CTC-523E23.14	ENSG00000270544	19	35393106	35395099	q	19q	q13.11
CTC-523E23.15	ENSG00000271171	19	35395296	35395961	q	19q	q13.11
CTC-523E23.6	ENSG00000269037	19	35396219	35399092	q	19q	q13.11
CTC-523E23.8	ENSG00000270876	19	35414203	35417716	q	19q	q13.11
ZNF30	ENSG00000168661	19	35417807	35436074	q	19q	q13.11
ZNF792	ENSG00000180884	19	35447258	35454953	q	19q	q13.11
GRAMD1A	ENSG00000089351	19	35485688	35517375	q	19q	
CTD-2527I21.7	ENSG00000269303	19	35489137	35491074	q	19q	q13.11
CTD-2527I21.14	ENSG00000271032	19	35505865	35516239	q	19q	q13.12
SCN1B	ENSG00000105711	19	35521588	35531352	q	19q	q13.12
HPN	ENSG00000105707	19	35531410	35557475	q	19q	q13.12
HPN-AS1	ENSG00000227392	19	35549963	35597208	q	19q	q13.12
AC020907.1	ENSG00000179066	19	35596873	35598141	q	19q	q13.12
FXYD3	ENSG00000089356	19	35606732	35615228	q	19q	q13.12
LGI4	ENSG00000153902	19	35615417	35633355	q	19q	q13.12
FXYD1	ENSG00000266964	19	35629712	35634013	q	19q	q13.12
FXYD7	ENSG00000221946	19	35634154	35645204	q	19q	q13.12
FXYD5	ENSG00000089327	19	35645633	35660786	q	19q	q13.12
FAM187B	ENSG00000177558	19	35715703	35719632	q	19q	q13.12
LSR	ENSG00000105699	19	35739233	35758867	q	19q	q13.12
AC002128.5	ENSG00000271366	19	35742343	35744542	q	19q	q13.12
USF2	ENSG00000105698	19	35759881	35770724	q	19q	q13.12
HAMP	ENSG00000105697	19	35771619	35776046	q	19q	q13.12
MAG	ENSG00000105695	19	35783028	35804707	q	19q	q13.12
CD22	ENSG00000012124	19	35810164	35838258	q	19q	q13.12
FFAR1	ENSG00000126266	19	35842445	35843367	q	19q	q13.12
FFAR3	ENSG00000185897	19	35849362	35851387	q	19q	q13.12
GPR42	ENSG00000126251	19	35861831	35863855	q	19q	q13.12
AC002511.1	ENSG00000205786	19	35890413	35910287	q	19q	q13.12
AC002511.2	ENSG00000233214	19	35914964	35915554	q	19q	q13.12
AC002511.3	ENSG00000232680	19	35923859	35925544	q	19q	q13.12
FFAR2	ENSG00000126262	19	35934809	35942669	q	19q	q13.12
KRTDAP	ENSG00000188508	19	35978226	35986460	q	19q	q13.12
DMKN	ENSG00000161249	19	35988122	36004560	q	19q	q13.12
SBSN	ENSG00000189001	19	36014269	36019253	q	19q	q13.12
GAPDHS	ENSG00000105679	19	36024314	36036218	q	19q	q13.12
AD000090.2	ENSG00000236144	19	36031640	36036931	q	19q	q13.12
TMEM147	ENSG00000105677	19	36036497	36038428	q	19q	q13.12
ATP4A	ENSG00000105675	19	36040945	36054560	q	19q	q13.12
AC002115.5	ENSG00000224910	19	36088809	36092403	q	19q	q13.12
AC002115.9	ENSG00000267626	19	36099187	36103568	q	19q	q13.12
HAUS5	ENSG00000249115	19	36103646	36116251	q	19q	q13.12
RBM42	ENSG00000126254	19	36119932	36128588	q	19q	q13.12
ETV2	ENSG00000105672	19	36132647	36135773	q	19q	q13.12
COX6B1	ENSG00000126267	19	36139125	36149763	q	19q	q13.12
UPK1A	ENSG00000105668	19	36157715	36169367	q	19q	q13.12
UPK1A-AS1	ENSG00000226510	19	36158850	36164193	q	19q	q13.12
ZBTB32	ENSG00000011590	19	36195429	36207940	q	19q	q13.12
KMT2B	ENSG00000272333	19	36208921	36229779	q	19q	q13.12
IGFLR1	ENSG00000126246	19	36230058	36233354	q	19q	q13.12
AD000671.6	ENSG00000267120	19	36230153	36236333	q	19q	q13.12
U2AF1L4	ENSG00000161265	19	36233365	36236346	q	19q	q13.12
PSENEN	ENSG00000205155	19	36236015	36237911	q	19q	q13.12
AC002398.9	ENSG00000188223	19	36236579	36245420	q	19q	q13.12
AC002398.11	ENSG00000267439	19	36237958	36244316	q	19q	q13.12
LIN37	ENSG00000267796	19	36239262	36245420	q	19q	q13.12
AC002398.12	ENSG00000267328	19	36245467	36246391	q	19q	q13.12
HSPB6	ENSG00000004776	19	36245469	36248980	q	19q	q13.12
C19orf55	ENSG00000167595	19	36249044	36261930	q	19q	q13.12
AC002398.13	ENSG00000267049	19	36260046	36261930	q	19q	q13.12
ARHGAP33	ENSG00000004777	19	36265434	36279724	q	19q	q13.12
AC002398.5	ENSG00000225872	19	36279778	36288787	q	19q	q13.12
PRODH2	ENSG00000250799	19	36290890	36304201	q	19q	q13.12
NPHS1	ENSG00000161270	19	36316866	36360189	q	19q	q13.12
KIRREL2	ENSG00000126259	19	36346763	36358011	q	19q	q13.12
APLP1	ENSG00000105290	19	36358801	36370693	q	19q	q13.12
NFKBID	ENSG00000167604	19	36378555	36393205	q	19q	q13.12
HCST	ENSG00000126264	19	36393382	36395279	q	19q	q13.12
TYROBP	ENSG00000011600	19	36395303	36399197	q	19q	q13.12
LRFN3	ENSG00000126243	19	36426260	36436669	q	19q	q13.12
AF038458.3	ENSG00000267786	19	36438017	36450094	q	19q	q13.12
AF038458.5	ENSG00000267388	19	36451414	36454965	q	19q	q13.12
SDHAF1	ENSG00000205138	19	36486090	36487220	q	19q	q13.12
SYNE4	ENSG00000181392	19	36494209	36499695	q	19q	q13.12
